YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2020,202004,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1693
2020,202004,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1844
2020,202004,경북,단독,단독,단독,190
2020,202004,경북,단독,다가구,동수,26
2020,202004,경북,단독,다가구,가구수,177
2020,202004,경북,다세대,다세대,다세대,30
2020,202004,경북,연립,연립,연립,48
2020,202004,경북,아파트,아파트,아파트,1399
2020,202004,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),323
2020,202004,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),482
2020,202004,경남,단독,단독,단독,202
2020,202004,경남,단독,다가구,동수,31
2020,202004,경남,단독,다가구,가구수,190
2020,202004,경남,아파트,아파트,아파트,90
2020,202004,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),421
2020,202004,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),494
2020,202004,제주,단독,단독,단독,94
2020,202004,제주,단독,다가구,동수,24
2020,202004,제주,단독,다가구,가구수,97
2020,202004,제주,다세대,다세대,다세대,52
2020,202004,제주,연립,연립,연립,206
2020,202004,제주,아파트,아파트,아파트,45
2020,202005,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),26662
2020,202005,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),28828
2020,202005,총계,단독,단독,단독,2140
2020,202005,총계,단독,다가구,동수,408
2020,202005,총계,단독,다가구,가구수,2574
2020,202005,총계,다세대,다세대,다세대,3170
2020,202005,총계,연립,연립,연립,474
2020,202005,총계,아파트,아파트,아파트,20470
2020,202005,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13739
2020,202005,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14415
2020,202005,수도권소계,단독,단독,단독,641
2020,202005,수도권소계,단독,다가구,동수,168
2020,202005,수도권소계,단독,다가구,가구수,844
2020,202005,수도권소계,다세대,다세대,다세대,2871
2020,202005,수도권소계,연립,연립,연립,358
2020,202005,수도권소계,아파트,아파트,아파트,9701
2020,202005,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5112
2020,202005,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5245
2020,202005,서울,단독,단독,단독,52
2020,202005,서울,단독,다가구,동수,33
2020,202005,서울,단독,다가구,가구수,166
2020,202005,서울,다세대,다세대,다세대,1514
2020,202005,서울,연립,연립,연립,83
2020,202005,서울,아파트,아파트,아파트,3430
2020,202005,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),504
2020,202005,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),525
2020,202005,인천,단독,단독,단독,49
2020,202005,인천,단독,다가구,동수,3
2020,202005,인천,단독,다가구,가구수,24
2020,202005,인천,다세대,다세대,다세대,64
2020,202005,인천,연립,연립,연립,207
2020,202005,인천,아파트,아파트,아파트,181
2020,202005,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8123
2020,202005,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8645
2020,202005,경기,단독,단독,단독,540
2020,202005,경기,단독,다가구,동수,132
2020,202005,경기,단독,다가구,가구수,654
2020,202005,경기,다세대,다세대,다세대,1293
2020,202005,경기,연립,연립,연립,68
2020,202005,경기,아파트,아파트,아파트,6090
2020,202005,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),12923
2020,202005,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14413
2020,202005,지방소계,단독,단독,단독,1499
2020,202005,지방소계,단독,다가구,동수,240
2020,202005,지방소계,단독,다가구,가구수,1730
2020,202005,지방소계,다세대,다세대,다세대,299
2020,202005,지방소계,연립,연립,연립,116
2020,202005,지방소계,아파트,아파트,아파트,10769
2020,202005,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2560
2020,202005,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3121
2020,202005,기타광역시,단독,단독,단독,88
2020,202005,기타광역시,단독,다가구,동수,71
2020,202005,기타광역시,단독,다가구,가구수,632
2020,202005,기타광역시,다세대,다세대,다세대,204
2020,202005,기타광역시,연립,연립,연립,32
2020,202005,기타광역시,아파트,아파트,아파트,2165
2020,202005,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),643
2020,202005,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),673
2020,202005,부산,단독,단독,단독,15
2020,202005,부산,단독,다가구,동수,4
2020,202005,부산,단독,다가구,가구수,34
2020,202005,부산,다세대,다세대,다세대,158
2020,202005,부산,아파트,아파트,아파트,466
2020,202005,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),473
2020,202005,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),613
2020,202005,대구,단독,단독,단독,24
2020,202005,대구,단독,다가구,동수,23
2020,202005,대구,단독,다가구,가구수,163
2020,202005,대구,다세대,다세대,다세대,6
2020,202005,대구,아파트,아파트,아파트,420
2020,202005,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1295
2020,202005,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1483
2020,202005,광주,단독,단독,단독,10
2020,202005,광주,단독,다가구,동수,17
2020,202005,광주,단독,다가구,가구수,205
2020,202005,광주,다세대,다세대,다세대,40
2020,202005,광주,연립,연립,연립,32
2020,202005,광주,아파트,아파트,아파트,1196
2020,202005,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),114
2020,202005,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),291
2020,202005,대전,단독,단독,단독,9
2020,202005,대전,단독,다가구,동수,22
2020,202005,대전,단독,다가구,가구수,199
2020,202005,대전,아파트,아파트,아파트,83
2020,202005,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),35
2020,202005,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),61
2020,202005,울산,단독,단독,단독,30
2020,202005,울산,단독,다가구,동수,5
2020,202005,울산,단독,다가구,가구수,31
2020,202005,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),10363
2020,202005,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),11292
2020,202005,기타지방,단독,단독,단독,1411
2020,202005,기타지방,단독,다가구,동수,169
2020,202005,기타지방,단독,다가구,가구수,1098
2020,202005,기타지방,다세대,다세대,다세대,95
2020,202005,기타지방,연립,연립,연립,84
2020,202005,기타지방,아파트,아파트,아파트,8604
2020,202005,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),11
2020,202005,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),28
2020,202005,세종,단독,단독,단독,10
2020,202005,세종,단독,다가구,동수,1
2020,202005,세종,단독,다가구,가구수,18
2020,202005,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1373
2020,202005,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1460
2020,202005,강원,단독,단독,단독,182
2020,202005,강원,단독,다가구,동수,17
2020,202005,강원,단독,다가구,가구수,104
2020,202005,강원,연립,연립,연립,24
2020,202005,강원,아파트,아파트,아파트,1150
2020,202005,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1727
2020,202005,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1829
2020,202005,충북,단독,단독,단독,180
2020,202005,충북,단독,다가구,동수,19
2020,202005,충북,단독,다가구,가구수,121
2020,202005,충북,다세대,다세대,다세대,8
2020,202005,충북,아파트,아파트,아파트,1520
2020,202005,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1557
2020,202005,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1673
2020,202005,충남,단독,단독,단독,205
2020,202005,충남,단독,다가구,동수,15
2020,202005,충남,단독,다가구,가구수,131
2020,202005,충남,다세대,다세대,다세대,18
2020,202005,충남,아파트,아파트,아파트,1319
2020,202005,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1893
2020,202005,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2062
2020,202005,전북,단독,단독,단독,103
2020,202005,전북,단독,다가구,동수,25
2020,202005,전북,단독,다가구,가구수,194
2020,202005,전북,다세대,다세대,다세대,37
2020,202005,전북,연립,연립,연립,12
2020,202005,전북,아파트,아파트,아파트,1716
2020,202005,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),503
2020,202005,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),673
2020,202005,전남,단독,단독,단독,238
2020,202005,전남,단독,다가구,동수,36
2020,202005,전남,단독,다가구,가구수,206
2020,202005,전남,연립,연립,연립,8
2020,202005,전남,아파트,아파트,아파트,221
2020,202005,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1627
2020,202005,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1789
2020,202005,경북,단독,단독,단독,210
2020,202005,경북,단독,다가구,동수,22
2020,202005,경북,단독,다가구,가구수,184
2020,202005,경북,아파트,아파트,아파트,1395
2020,202005,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1405
2020,202005,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1487
2020,202005,경남,단독,단독,단독,189
2020,202005,경남,단독,다가구,동수,22
2020,202005,경남,단독,다가구,가구수,104
2020,202005,경남,다세대,다세대,다세대,22
2020,202005,경남,연립,연립,연립,40
2020,202005,경남,아파트,아파트,아파트,1132
2020,202005,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),267
2020,202005,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),291
2020,202005,제주,단독,단독,단독,94
2020,202005,제주,단독,다가구,동수,12
2020,202005,제주,단독,다가구,가구수,36
2020,202005,제주,다세대,다세대,다세대,10
2020,202005,제주,아파트,아파트,아파트,151
2020,202006,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),45604
2020,202006,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),47964
2020,202006,총계,단독,단독,단독,3072
2020,202006,총계,단독,다가구,동수,428
2020,202006,총계,단독,다가구,가구수,2788
2020,202006,총계,다세대,다세대,다세대,3835
2020,202006,총계,연립,연립,연립,614
2020,202006,총계,아파트,아파트,아파트,37655
2020,202006,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24785
2020,202006,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),25464
2020,202006,수도권소계,단독,단독,단독,890
2020,202006,수도권소계,단독,다가구,동수,155
2020,202006,수도권소계,단독,다가구,가구수,834
2020,202006,수도권소계,다세대,다세대,다세대,3315
2020,202006,수도권소계,연립,연립,연립,316
2020,202006,수도권소계,아파트,아파트,아파트,20109
2020,202006,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6278
2020,202006,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6368
2020,202006,서울,단독,단독,단독,89
2020,202006,서울,단독,다가구,동수,25
2020,202006,서울,단독,다가구,가구수,115
2020,202006,서울,다세대,다세대,다세대,1790
2020,202006,서울,연립,연립,연립,56
2020,202006,서울,아파트,아파트,아파트,4318
2020,202006,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),500
2020,202006,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),506
2020,202006,인천,단독,단독,단독,98
2020,202006,인천,단독,다가구,동수,2
2020,202006,인천,단독,다가구,가구수,8
2020,202006,인천,다세대,다세대,다세대,75
2020,202006,인천,연립,연립,연립,83
2020,202006,인천,아파트,아파트,아파트,242
2020,202006,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),18007
2020,202006,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),18590
2020,202006,경기,단독,단독,단독,703
2020,202006,경기,단독,다가구,동수,128
2020,202006,경기,단독,다가구,가구수,711
2020,202006,경기,다세대,다세대,다세대,1450
2020,202006,경기,연립,연립,연립,177
2020,202006,경기,아파트,아파트,아파트,15549
2020,202006,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),20819
2020,202006,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),22500
2020,202006,지방소계,단독,단독,단독,2182
2020,202006,지방소계,단독,다가구,동수,273
2020,202006,지방소계,단독,다가구,가구수,1954
2020,202006,지방소계,다세대,다세대,다세대,520
2020,202006,지방소계,연립,연립,연립,298
2020,202006,지방소계,아파트,아파트,아파트,17546
2020,202006,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6481
2020,202006,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7197
2020,202006,기타광역시,단독,단독,단독,145
2020,202006,기타광역시,단독,다가구,동수,94
2020,202006,기타광역시,단독,다가구,가구수,810
2020,202006,기타광역시,다세대,다세대,다세대,264
2020,202006,기타광역시,연립,연립,연립,39
2020,202006,기타광역시,아파트,아파트,아파트,5939
2020,202006,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3448
2020,202006,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3560
2020,202006,부산,단독,단독,단독,17
2020,202006,부산,단독,다가구,동수,14
2020,202006,부산,단독,다가구,가구수,126
2020,202006,부산,다세대,다세대,다세대,207
2020,202006,부산,연립,연립,연립,24
2020,202006,부산,아파트,아파트,아파트,3186
2020,202006,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2206
2020,202006,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2364
2020,202006,대구,단독,단독,단독,48
2020,202006,대구,단독,다가구,동수,30
2020,202006,대구,단독,다가구,가구수,188
2020,202006,대구,다세대,다세대,다세대,34
2020,202006,대구,아파트,아파트,아파트,2094
2020,202006,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),668
2020,202006,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),896
2020,202006,광주,단독,단독,단독,27
2020,202006,광주,단독,다가구,동수,24
2020,202006,광주,단독,다가구,가구수,252
2020,202006,광주,연립,연립,연립,15
2020,202006,광주,아파트,아파트,아파트,602
2020,202006,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),54
2020,202006,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),244
2020,202006,대전,단독,단독,단독,11
2020,202006,대전,단독,다가구,동수,20
2020,202006,대전,단독,다가구,가구수,210
2020,202006,대전,다세대,다세대,다세대,23
2020,202006,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),105
2020,202006,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),133
2020,202006,울산,단독,단독,단독,42
2020,202006,울산,단독,다가구,동수,6
2020,202006,울산,단독,다가구,가구수,34
2020,202006,울산,아파트,아파트,아파트,57
2020,202006,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14338
2020,202006,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15303
2020,202006,기타지방,단독,단독,단독,2037
2020,202006,기타지방,단독,다가구,동수,179
2020,202006,기타지방,단독,다가구,가구수,1144
2020,202006,기타지방,다세대,다세대,다세대,256
2020,202006,기타지방,연립,연립,연립,259
2020,202006,기타지방,아파트,아파트,아파트,11607
2020,202006,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),72
2020,202006,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),79
2020,202006,세종,단독,단독,단독,71
2020,202006,세종,단독,다가구,동수,1
2020,202006,세종,단독,다가구,가구수,8
2020,202006,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3040
2020,202006,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3110
2020,202006,강원,단독,단독,단독,290
2020,202006,강원,단독,다가구,동수,16
2020,202006,강원,단독,다가구,가구수,86
2020,202006,강원,연립,연립,연립,40
2020,202006,강원,아파트,아파트,아파트,2694
2020,202006,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1762
2020,202006,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1944
2020,202006,충북,단독,단독,단독,211
2020,202006,충북,단독,다가구,동수,20
2020,202006,충북,단독,다가구,가구수,202
2020,202006,충북,다세대,다세대,다세대,24
2020,202006,충북,아파트,아파트,아파트,1507
2020,202006,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1998
2020,202006,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2196
2020,202006,충남,단독,단독,단독,302
2020,202006,충남,단독,다가구,동수,20
2020,202006,충남,단독,다가구,가구수,218
2020,202006,충남,다세대,다세대,다세대,76
2020,202006,충남,연립,연립,연립,60
2020,202006,충남,아파트,아파트,아파트,1540
2020,202006,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1723
2020,202006,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1831
2020,202006,전북,단독,단독,단독,173
2020,202006,전북,단독,다가구,동수,20
2020,202006,전북,단독,다가구,가구수,128
2020,202006,전북,아파트,아파트,아파트,1530
2020,202006,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2202
2020,202006,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2286
2020,202006,전남,단독,단독,단독,341
2020,202006,전남,단독,다가구,동수,13
2020,202006,전남,단독,다가구,가구수,97
2020,202006,전남,다세대,다세대,다세대,37
2020,202006,전남,연립,연립,연립,24
2020,202006,전남,아파트,아파트,아파트,1787
2020,202006,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),511
2020,202006,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),613
2020,202006,경북,단독,단독,단독,269
2020,202006,경북,단독,다가구,동수,32
2020,202006,경북,단독,다가구,가구수,134
2020,202006,경북,다세대,다세대,다세대,51
2020,202006,경북,연립,연립,연립,6
2020,202006,경북,아파트,아파트,아파트,153
2020,202006,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2703
2020,202006,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2850
2020,202006,경남,단독,단독,단독,281
2020,202006,경남,단독,다가구,동수,30
2020,202006,경남,단독,다가구,가구수,177
2020,202006,경남,연립,연립,연립,44
2020,202006,경남,아파트,아파트,아파트,2348
2020,202006,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),327
2020,202006,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),394
2020,202006,제주,단독,단독,단독,99
2020,202006,제주,단독,다가구,동수,27
2020,202006,제주,단독,다가구,가구수,94
2020,202006,제주,다세대,다세대,다세대,68
2020,202006,제주,연립,연립,연립,85
2020,202006,제주,아파트,아파트,아파트,48
2020,202007,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),58240
2020,202007,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),61121
2020,202007,총계,단독,단독,단독,3231
2020,202007,총계,단독,다가구,동수,548
2020,202007,총계,단독,다가구,가구수,3429
2020,202007,총계,다세대,다세대,다세대,4284
2020,202007,총계,연립,연립,연립,845
2020,202007,총계,아파트,아파트,아파트,49332
2020,202007,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),33999
2020,202007,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),34900
2020,202007,수도권소계,단독,단독,단독,767
2020,202007,수도권소계,단독,다가구,동수,214
2020,202007,수도권소계,단독,다가구,가구수,1115
2020,202007,수도권소계,다세대,다세대,다세대,3886
2020,202007,수도권소계,연립,연립,연립,478
2020,202007,수도권소계,아파트,아파트,아파트,28654
2020,202007,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6967
2020,202007,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7191
2020,202007,서울,단독,단독,단독,66
2020,202007,서울,단독,다가구,동수,48
2020,202007,서울,단독,다가구,가구수,272
2020,202007,서울,다세대,다세대,다세대,2171
2020,202007,서울,연립,연립,연립,139
2020,202007,서울,아파트,아파트,아파트,4543
2020,202007,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1412
2020,202007,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1448
2020,202007,인천,단독,단독,단독,79
2020,202007,인천,단독,다가구,동수,7
2020,202007,인천,단독,다가구,가구수,43
2020,202007,인천,다세대,다세대,다세대,226
2020,202007,인천,연립,연립,연립,124
2020,202007,인천,아파트,아파트,아파트,976
2020,202007,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),25620
2020,202007,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),26261
2020,202007,경기,단독,단독,단독,622
2020,202007,경기,단독,다가구,동수,159
2020,202007,경기,단독,다가구,가구수,800
2020,202007,경기,다세대,다세대,다세대,1489
2020,202007,경기,연립,연립,연립,215
2020,202007,경기,아파트,아파트,아파트,23135
2020,202007,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24241
2020,202007,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),26221
2020,202007,지방소계,단독,단독,단독,2464
2020,202007,지방소계,단독,다가구,동수,334
2020,202007,지방소계,단독,다가구,가구수,2314
2020,202007,지방소계,다세대,다세대,다세대,398
2020,202007,지방소계,연립,연립,연립,367
2020,202007,지방소계,아파트,아파트,아파트,20678
2020,202007,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5434
2020,202007,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6205
2020,202007,기타광역시,단독,단독,단독,155
2020,202007,기타광역시,단독,다가구,동수,108
2020,202007,기타광역시,단독,다가구,가구수,879
2020,202007,기타광역시,다세대,다세대,다세대,274
2020,202007,기타광역시,연립,연립,연립,110
2020,202007,기타광역시,아파트,아파트,아파트,4787
2020,202007,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3246
2020,202007,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3324
2020,202007,부산,단독,단독,단독,23
2020,202007,부산,단독,다가구,동수,14
2020,202007,부산,단독,다가구,가구수,92
2020,202007,부산,다세대,다세대,다세대,238
2020,202007,부산,연립,연립,연립,44
2020,202007,부산,아파트,아파트,아파트,2927
2020,202007,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1181
2020,202007,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1444
2020,202007,대구,단독,단독,단독,34
2020,202007,대구,단독,다가구,동수,39
2020,202007,대구,단독,다가구,가구수,302
2020,202007,대구,아파트,아파트,아파트,1108
2020,202007,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),837
2020,202007,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1029
2020,202007,광주,단독,단독,단독,15
2020,202007,광주,단독,다가구,동수,19
2020,202007,광주,단독,다가구,가구수,211
2020,202007,광주,다세대,다세대,다세대,14
2020,202007,광주,연립,연립,연립,66
2020,202007,광주,아파트,아파트,아파트,723
2020,202007,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),110
2020,202007,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),327
2020,202007,대전,단독,단독,단독,38
2020,202007,대전,단독,다가구,동수,29
2020,202007,대전,단독,다가구,가구수,246
2020,202007,대전,다세대,다세대,다세대,14
2020,202007,대전,아파트,아파트,아파트,29
2020,202007,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),60
2020,202007,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),81
2020,202007,울산,단독,단독,단독,45
2020,202007,울산,단독,다가구,동수,7
2020,202007,울산,단독,다가구,가구수,28
2020,202007,울산,다세대,다세대,다세대,8
2020,202007,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),18807
2020,202007,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20016
2020,202007,기타지방,단독,단독,단독,2309
2020,202007,기타지방,단독,다가구,동수,226
2020,202007,기타지방,단독,다가구,가구수,1435
2020,202007,기타지방,다세대,다세대,다세대,124
2020,202007,기타지방,연립,연립,연립,257
2020,202007,기타지방,아파트,아파트,아파트,15891
2020,202007,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),49
2020,202007,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),49
2020,202007,세종,단독,단독,단독,20
2020,202007,세종,연립,연립,연립,29
2020,202007,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),600
2020,202007,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),740
2020,202007,강원,단독,단독,단독,336
2020,202007,강원,단독,다가구,동수,27
2020,202007,강원,단독,다가구,가구수,167
2020,202007,강원,다세대,다세대,다세대,5
2020,202007,강원,연립,연립,연립,16
2020,202007,강원,아파트,아파트,아파트,216
2020,202007,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3271
2020,202007,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3452
2020,202007,충북,단독,단독,단독,247
2020,202007,충북,단독,다가구,동수,24
2020,202007,충북,단독,다가구,가구수,205
2020,202007,충북,다세대,다세대,다세대,38
2020,202007,충북,아파트,아파트,아파트,2962
2020,202007,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2735
2020,202007,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2874
2020,202007,충남,단독,단독,단독,341
2020,202007,충남,단독,다가구,동수,21
2020,202007,충남,단독,다가구,가구수,160
2020,202007,충남,다세대,다세대,다세대,32
2020,202007,충남,연립,연립,연립,40
2020,202007,충남,아파트,아파트,아파트,2301
2020,202007,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2112
2020,202007,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2331
2020,202007,전북,단독,단독,단독,196
2020,202007,전북,단독,다가구,동수,29
2020,202007,전북,단독,다가구,가구수,248
2020,202007,전북,다세대,다세대,다세대,6
2020,202007,전북,아파트,아파트,아파트,1881
2020,202007,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3361
2020,202007,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3506
2020,202007,전남,단독,단독,단독,350
2020,202007,전남,단독,다가구,동수,27
2020,202007,전남,단독,다가구,가구수,172
2020,202007,전남,다세대,다세대,다세대,12
2020,202007,전남,연립,연립,연립,52
2020,202007,전남,아파트,아파트,아파트,2920
2020,202007,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1742
2020,202007,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1890
2020,202007,경북,단독,단독,단독,363
2020,202007,경북,단독,다가구,동수,25
2020,202007,경북,단독,다가구,가구수,173
2020,202007,경북,연립,연립,연립,56
2020,202007,경북,아파트,아파트,아파트,1298
2020,202007,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4534
2020,202007,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4718
2020,202007,경남,단독,단독,단독,251
2020,202007,경남,단독,다가구,동수,54
2020,202007,경남,단독,다가구,가구수,238
2020,202007,경남,다세대,다세대,다세대,6
