YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2018,201802,세종,단독,단독,단독,34
2018,201802,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),707
2018,201802,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),983
2018,201802,강원,단독,단독,단독,173
2018,201802,강원,단독,다가구,동수,50
2018,201802,강원,단독,다가구,가구수,326
2018,201802,강원,다세대,다세대,다세대,52
2018,201802,강원,연립,연립,연립,16
2018,201802,강원,아파트,아파트,아파트,416
2018,201802,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),209
2018,201802,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),485
2018,201802,충북,단독,단독,단독,175
2018,201802,충북,단독,다가구,동수,34
2018,201802,충북,단독,다가구,가구수,310
2018,201802,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1172
2018,201802,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1800
2018,201802,충남,단독,단독,단독,209
2018,201802,충남,단독,다가구,동수,57
2018,201802,충남,단독,다가구,가구수,685
2018,201802,충남,다세대,다세대,다세대,13
2018,201802,충남,연립,연립,연립,25
2018,201802,충남,아파트,아파트,아파트,868
2018,201802,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1039
2018,201802,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1438
2018,201802,전북,단독,단독,단독,109
2018,201802,전북,단독,다가구,동수,51
2018,201802,전북,단독,다가구,가구수,450
2018,201802,전북,다세대,다세대,다세대,12
2018,201802,전북,연립,연립,연립,146
2018,201802,전북,아파트,아파트,아파트,721
2018,201802,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),344
2018,201802,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),511
2018,201802,전남,단독,단독,단독,189
2018,201802,전남,단독,다가구,동수,28
2018,201802,전남,단독,다가구,가구수,195
2018,201802,전남,아파트,아파트,아파트,127
2018,201802,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),577
2018,201802,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),860
2018,201802,경북,단독,단독,단독,251
2018,201802,경북,단독,다가구,동수,68
2018,201802,경북,단독,다가구,가구수,351
2018,201802,경북,다세대,다세대,다세대,8
2018,201802,경북,아파트,아파트,아파트,250
2018,201802,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),543
2018,201802,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),833
2018,201802,경남,단독,단독,단독,297
2018,201802,경남,단독,다가구,동수,74
2018,201802,경남,단독,다가구,가구수,364
2018,201802,경남,연립,연립,연립,22
2018,201802,경남,아파트,아파트,아파트,150
2018,201802,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),660
2018,201802,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),791
2018,201802,제주,단독,단독,단독,155
2018,201802,제주,단독,다가구,동수,47
2018,201802,제주,단독,다가구,가구수,178
2018,201802,제주,다세대,다세대,다세대,134
2018,201802,제주,연립,연립,연립,112
2018,201802,제주,아파트,아파트,아파트,212
2018,201803,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),53420
2018,201803,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),62347
2018,201803,총계,단독,단독,단독,4518
2018,201803,총계,단독,다가구,동수,1643
2018,201803,총계,단독,다가구,가구수,10570
2018,201803,총계,다세대,다세대,다세대,7916
2018,201803,총계,연립,연립,연립,1034
2018,201803,총계,아파트,아파트,아파트,38309
2018,201803,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),30286
2018,201803,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),33373
2018,201803,수도권소계,단독,단독,단독,1273
2018,201803,수도권소계,단독,다가구,동수,675
2018,201803,수도권소계,단독,다가구,가구수,3762
2018,201803,수도권소계,다세대,다세대,다세대,7281
2018,201803,수도권소계,연립,연립,연립,480
2018,201803,수도권소계,아파트,아파트,아파트,20577
2018,201803,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6885
2018,201803,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7503
2018,201803,서울,단독,단독,단독,275
2018,201803,서울,단독,다가구,동수,147
2018,201803,서울,단독,다가구,가구수,765
2018,201803,서울,다세대,다세대,다세대,3227
2018,201803,서울,연립,연립,연립,25
2018,201803,서울,아파트,아파트,아파트,3211
2018,201803,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1354
2018,201803,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1457
2018,201803,인천,단독,단독,단독,123
2018,201803,인천,단독,다가구,동수,20
2018,201803,인천,단독,다가구,가구수,123
2018,201803,인천,다세대,다세대,다세대,208
2018,201803,인천,연립,연립,연립,46
2018,201803,인천,아파트,아파트,아파트,957
2018,201803,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),22047
