월(Monthly),구  분,대분류,중분류,소분류,착공실적
2012-03,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),11,362
2012-03,경기,단독,단독,단독,945
2012-03,경기,단독,다가구,동수,394
2012-03,경기,단독,다가구,가구수,2,531
2012-03,경기,다세대,다세대,다세대,3,555
2012-03,경기,연립,연립,연립,81
2012-03,경기,아파트,아파트,아파트,4,250
2012-03,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),23,681
2012-03,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),34,870
2012-03,지방소계,단독,단독,단독,3,655
2012-03,지방소계,단독,다가구,동수,1,610
2012-03,지방소계,단독,다가구,가구수,12,799
2012-03,지방소계,다세대,다세대,다세대,2,658
2012-03,지방소계,연립,연립,연립,751
2012-03,지방소계,아파트,아파트,아파트,15,007
2012-03,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6,242
2012-03,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9,370
2012-03,기타광역시,단독,단독,단독,336
2012-03,기타광역시,단독,다가구,동수,454
2012-03,기타광역시,단독,다가구,가구수,3,582
2012-03,기타광역시,다세대,다세대,다세대,1,136
2012-03,기타광역시,연립,연립,연립,256
2012-03,기타광역시,아파트,아파트,아파트,4,060
2012-03,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,240
2012-03,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,445
2012-03,부산,단독,단독,단독,90
2012-03,부산,단독,다가구,동수,41
2012-03,부산,단독,다가구,가구수,246
2012-03,부산,다세대,다세대,다세대,779
2012-03,부산,연립,연립,연립,50
2012-03,부산,아파트,아파트,아파트,1,280
2012-03,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),664
2012-03,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,704
2012-03,대구,단독,단독,단독,61
2012-03,대구,단독,다가구,동수,130
2012-03,대구,단독,다가구,가구수,1,170
2012-03,대구,다세대,다세대,다세대,55
2012-03,대구,연립,연립,연립,0
2012-03,대구,아파트,아파트,아파트,418
2012-03,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,233
2012-03,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,883
2012-03,광주,단독,단독,단독,57
2012-03,광주,단독,다가구,동수,86
2012-03,광주,단독,다가구,가구수,736
2012-03,광주,다세대,다세대,다세대,203
2012-03,광주,연립,연립,연립,130
2012-03,광주,아파트,아파트,아파트,757
2012-03,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),796
2012-03,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,479
2012-03,대전,단독,단독,단독,68
2012-03,대전,단독,다가구,동수,102
2012-03,대전,단독,다가구,가구수,785
2012-03,대전,다세대,다세대,다세대,26
2012-03,대전,연립,연립,연립,48
2012-03,대전,아파트,아파트,아파트,552
2012-03,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,309
2012-03,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,859
2012-03,울산,단독,단독,단독,60
2012-03,울산,단독,다가구,동수,95
2012-03,울산,단독,다가구,가구수,645
2012-03,울산,다세대,다세대,다세대,73
2012-03,울산,연립,연립,연립,28
2012-03,울산,아파트,아파트,아파트,1,053
2012-03,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17,439
2012-03,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),25,500
2012-03,기타지방,단독,단독,단독,3,319
2012-03,기타지방,단독,다가구,동수,1,156
2012-03,기타지방,단독,다가구,가구수,9,217
2012-03,기타지방,다세대,다세대,다세대,1,522
2012-03,기타지방,연립,연립,연립,495
2012-03,기타지방,아파트,아파트,아파트,10,947
2012-03,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),707
2012-03,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,222
2012-03,강원,단독,단독,단독,409
2012-03,강원,단독,다가구,동수,116
2012-03,강원,단독,다가구,가구수,631
2012-03,강원,다세대,다세대,다세대,83
2012-03,강원,연립,연립,연립,0
2012-03,강원,아파트,아파트,아파트,99
2012-03,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,944
2012-03,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,830
2012-03,충북,단독,단독,단독,379
2012-03,충북,단독,다가구,동수,133
2012-03,충북,단독,다가구,가구수,1,019
2012-03,충북,다세대,다세대,다세대,288
2012-03,충북,연립,연립,연립,27
2012-03,충북,아파트,아파트,아파트,2,117
2012-03,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,148
2012-03,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,661
2012-03,충남,단독,단독,단독,544
2012-03,충남,단독,다가구,동수,168
2012-03,충남,단독,다가구,가구수,1,681
2012-03,충남,다세대,다세대,다세대,258
2012-03,충남,연립,연립,연립,25
2012-03,충남,아파트,아파트,아파트,2,153
2012-03,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,697
2012-03,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,712
2012-03,전북,단독,단독,단독,316
2012-03,전북,단독,다가구,동수,137
2012-03,전북,단독,다가구,가구수,1,152
2012-03,전북,다세대,다세대,다세대,132
2012-03,전북,연립,연립,연립,28
2012-03,전북,아파트,아파트,아파트,1,084
2012-03,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,388
2012-03,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,936
2012-03,전남,단독,단독,단독,419
2012-03,전남,단독,다가구,동수,81
2012-03,전남,단독,다가구,가구수,629
2012-03,전남,다세대,다세대,다세대,84
2012-03,전남,연립,연립,연립,56
2012-03,전남,아파트,아파트,아파트,748
2012-03,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,931
2012-03,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5,782
2012-03,경북,단독,단독,단독,659
2012-03,경북,단독,다가구,동수,195
2012-03,경북,단독,다가구,가구수,2,046
2012-03,경북,다세대,다세대,다세대,338
2012-03,경북,연립,연립,연립,180
2012-03,경북,아파트,아파트,아파트,2,559
2012-03,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,310
2012-03,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,959
2012-03,경남,단독,단독,단독,492
2012-03,경남,단독,다가구,동수,292
2012-03,경남,단독,다가구,가구수,1,941
2012-03,경남,다세대,다세대,다세대,215
2012-03,경남,연립,연립,연립,52
2012-03,경남,아파트,아파트,아파트,1,259
2012-03,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,314
2012-03,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,398
2012-03,제주,단독,단독,단독,101
2012-03,제주,단독,다가구,동수,34
2012-03,제주,단독,다가구,가구수,118
2012-03,제주,다세대,다세대,다세대,124
2012-03,제주,연립,연립,연립,127
2012-03,제주,아파트,아파트,아파트,928
2012-03,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),
2012-03,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),
2012-03,세종,단독,단독,단독,
2012-03,세종,단독,다가구,동수,
2012-03,세종,단독,다가구,가구수,
2012-03,세종,다세대,다세대,다세대,
2012-03,세종,연립,연립,연립,
2012-03,세종,아파트,아파트,아파트,
2012-04,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),31,510
2012-04,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),43,428
2012-04,총계,단독,단독,단독,5,537
2012-04,총계,단독,다가구,동수,1,933
2012-04,총계,단독,다가구,가구수,13,851
2012-04,총계,다세대,다세대,다세대,9,584
2012-04,총계,연립,연립,연립,1,837
2012-04,총계,아파트,아파트,아파트,12,619
2012-04,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14,399
2012-04,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16,874
2012-04,수도권소계,단독,단독,단독,1,054
2012-04,수도권소계,단독,다가구,동수,550
2012-04,수도권소계,단독,다가구,가구수,3,025
2012-04,수도권소계,다세대,다세대,다세대,7,092
2012-04,수도권소계,연립,연립,연립,494
2012-04,수도권소계,아파트,아파트,아파트,5,209
2012-04,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7,302
2012-04,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7,677
2012-04,서울,단독,단독,단독,104
2012-04,서울,단독,다가구,동수,102
2012-04,서울,단독,다가구,가구수,477
2012-04,서울,다세대,다세대,다세대,3,430
2012-04,서울,연립,연립,연립,206
2012-04,서울,아파트,아파트,아파트,3,460
2012-04,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),764
2012-04,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),876
2012-04,인천,단독,단독,단독,114
2012-04,인천,단독,다가구,동수,39
2012-04,인천,단독,다가구,가구수,151
2012-04,인천,다세대,다세대,다세대,418
2012-04,인천,연립,연립,연립,53
2012-04,인천,아파트,아파트,아파트,140
2012-04,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6,333
2012-04,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8,321
2012-04,경기,단독,단독,단독,836
2012-04,경기,단독,다가구,동수,409
2012-04,경기,단독,다가구,가구수,2,397
2012-04,경기,다세대,다세대,다세대,3,244
2012-04,경기,연립,연립,연립,235
2012-04,경기,아파트,아파트,아파트,1,609
2012-04,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17,111
2012-04,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),26,554
2012-04,지방소계,단독,단독,단독,4,483
2012-04,지방소계,단독,다가구,동수,1,383
2012-04,지방소계,단독,다가구,가구수,10,826
2012-04,지방소계,다세대,다세대,다세대,2,492
2012-04,지방소계,연립,연립,연립,1,343
2012-04,지방소계,아파트,아파트,아파트,7,410
2012-04,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5,262
2012-04,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7,712
2012-04,기타광역시,단독,단독,단독,304
2012-04,기타광역시,단독,다가구,동수,369
2012-04,기타광역시,단독,다가구,가구수,2,819
2012-04,기타광역시,다세대,다세대,다세대,1,212
2012-04,기타광역시,연립,연립,연립,284
2012-04,기타광역시,아파트,아파트,아파트,3,093
2012-04,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,495
2012-04,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,585
2012-04,부산,단독,단독,단독,56
2012-04,부산,단독,다가구,동수,30
2012-04,부산,단독,다가구,가구수,120
2012-04,부산,다세대,다세대,다세대,913
2012-04,부산,연립,연립,연립,0
2012-04,부산,아파트,아파트,아파트,1,496
2012-04,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),523
2012-04,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,200
2012-04,대구,단독,단독,단독,42
2012-04,대구,단독,다가구,동수,91
2012-04,대구,단독,다가구,가구수,768
2012-04,대구,다세대,다세대,다세대,56
2012-04,대구,연립,연립,연립,8
2012-04,대구,아파트,아파트,아파트,326
