themeCd,themeNm,stockCd,stockNm,stockInfo
448,코로나19(치료제/백신 개발 등),A001060,JW중외제약,中 보건당국 코로나19 환자 치료를 위해 '악템라' 공식 사용 소식 속 자가면역질환 치료제 악템라(토실리주맙)의 국내 개발·상업화 권리를 도입. 췌장암 치료제 나파모스타트 코로나19 바이러스 감염 억제 효과 소식 속 나파모스타트메실산염 성분 나파린주를 제조중임. 윈트(Wnt) 표적항암제 'CWP291'을 코로나19 치료용 조성물로 특허 출원.
448,코로나19(치료제/백신 개발 등),A003090,대웅,자회사 대웅테라퓨틱스가 코로나19 치료제 'DWRX2003(성분명 니클로사마이드)'의 동물 효능시험에서 뚜렷한 바이러스 감염 개선 효과 확인 및 美 FDA 임상 승인.
448,코로나19(치료제/백신 개발 등),A153710,옵티팜,휴벳바이오와 공동 개발중인 백신 후보물질에 대해 동물 실험을 통해 코로나19 바이러스에 대응할 수 있는 중화항체 능력을 확인.
448,코로나19(치료제/백신 개발 등),A141080,레고켐바이오,"국가과학기술연구회(NST)가 운영하는 신종 바이러스(CEVI) 융합연구단으로부터 코로나19 치료제 후보물질(CEVI-319, CEVI-500 등 약 10종)에 대해 기술도입 계약을 체결."
448,코로나19(치료제/백신 개발 등),A095700,제넥신,"바이넥스, 국제백신연구소, 제넨바이오, 카이스트, 포스텍 등 6개 기관과 산·학·연 컨소시엄을 구성하고 코로나19를 예방할 수 있는 DNA백신 'GX-19' 개발 착수. 코로나19 예방 DNA백신인 ‘GX-19’는 지난 6월 19일 국내 최초로 인체 투여가 시작됐고, 9월 말 완료를 목표로 임상 1상 진행중."
448,코로나19(치료제/백신 개발 등),A083790,크리스탈지노믹스,20년7월 세린계단백질 가수분해효소억제제인 '카모스타트(Camostat)'를 코로나19 치료제로 개발하기 위한 임상2상 시험계획서(IND)가 식품의약품안전처로부터 승인. 미국과 브라질 등에 코로나19 치료제 임상 2상 신청을 추진중.
448,코로나19(치료제/백신 개발 등),A109820,진매트릭스,"코로나19를 진단할 수 있는 별도 키트(네오플렉스 COVID-19) 개발을 완료했으며 유럽CE-IVD 인증을 획득. 20년5월 네오플렉스 COVID-19가 美 FDA 긴급사용승인(Emergency Use Authorization, EUA)을 획득. 영국 옥스퍼드대와 제약사 아스트라제네카가 코로나19 백신 개발을 진행중인 가운데, 동사가 옥스퍼드대에서 분사한 백시텍에 지분투자를 했음."
448,코로나19(치료제/백신 개발 등),A041960,코미팜,"코로나19 치료제 개발을 준비중. 20년2월 개발중인 신약물질 '파나픽스(Panaphix)'의 국내 식약처 긴급임상시험계획을 신청한 바 있음. 다만, 20년6월 코로나19 치료제 임상계획이 반려됐으나, 구체적인 확인 및 대응 계획을 수립해 자료를 보완, 재신청을 진행중. 20년7월 코로나19 치료제 스페인 임상 2/3상 신청."
448,코로나19(치료제/백신 개발 등),A217730,강스템바이오텍,20년5월 식약처로부터 동종제대혈유래중간엽줄기세포 성분 퓨어스템-RA주(FURESTEM-RA Inj.)가 코로나19 중증 폐렴 환자 대상 치료목적 사용 승인을 획득.
448,코로나19(치료제/백신 개발 등),A007570,일양약품,"백혈병 치료제 '슈펙트'가 코로나19 치료제로써 러시아에서 임상 3상을 승인받았으며, 러시아 1위 제약사 알팜과 임상을 진행중. 향후 도출된 임상 결과는 알팜이 러시아 및 벨라루스에서 독점권을 갖고, 동사가 그 외 국가에 대한 권리를 받게될 예정."
448,코로나19(치료제/백신 개발 등),A011000,진원생명과학,"美 자회사 VGXI가 美 바이오기업 이노비오의 코로나19 백신 개발에 참여. 동사가 개발 중인 DNA 백신 'GLS-5310'가 독성‧효능평가를 위한 동물실험(전임상)을 진행 중이며, 하반기 임상1/2a상 연구를 시작할 예정. 20년4월 美 FDA가 코로나19 감염 방지 코 스프레이 치료제인 'GLS-1200'의 2상 임상시험을 승인."
448,코로나19(치료제/백신 개발 등),A268600,셀리버리,동사의 주요 파이프라인(신약후보물질) 중 하나인 중증패혈증 치료제 'iCP-NI'가 코로나19의 증상을 완화하는 효과를 지닌 것으로 알려짐.
448,코로나19(치료제/백신 개발 등),A069620,대웅제약,"계열사 대웅테라퓨틱스가 코로나19 치료제 'DWRX2003(성분명 니클로사마이드)'의 동물 효능시험에서 뚜렷한 바이러스 감염 개선 효과를 확인. 동사와 대웅테라퓨틱스는 2020년 5월 'DWRX2003'를 공동개발하는 계약을 체결한 바 있으며, 해당 계약을 통해 연구, 개발 및 해외 라이센스 아웃을 공동으로 진행한 바 있음. 20년8월 인도 중양의약품표준관리국(CDSCO)으로부터 '니클로사마이드' 임상 1상 시험을 승인받음. 20년7월 지노믹트리와 코로나19 진단키트(아큐라디텍) 글로벌 판매 및 공급계약 체결."
448,코로나19(치료제/백신 개발 등),A068270,셀트리온,"질병관리본부 국책과제로 코로나19 항체 치료제 개발 중. 2020년6월 코로나19 항체치료제 후보 물질을 가지고 동물에게 효능을 확인해본 결과, 감염 증상의 개선 효과를 확인. 20년12월 코로나19 바이러스(SARS-CoV-2) 감염환자 치료제(CT-P59) 국내 조건부허가 신청."
448,코로나19(치료제/백신 개발 등),A033270,유나이티드제약,"코로나19에 감염된 일본 환자들이 천식 치료제로 증상이 개선됐다는 소식이 전해진 가운데, 천식 및 COPD(만성폐쇄성 폐질환) 흡입기 치료제를 순수 국내기술로 개발 완료. 20년8월 천식 치료제로 개발중이던 개량신약 흡입제 'UI030'의 코로나19 치료제 개발 계획 발표. 국내 및 필리핀에서 임상시험을 시행할 예정."
448,코로나19(치료제/백신 개발 등),A007390,네이처셀,줄기세포 사업을 영위하는 업체. 20년8월 코로나19 감염으로 인한 폐렴 환자 대상 동종 지방유래 중간엽 줄기세포 치료제 ‘아스트로스템-V’ 美 FDA 제 1/2a상 임상시험계획 승인.
448,코로나19(치료제/백신 개발 등),A206650,유바이오로직스,"백신 개발 및 공급 사업과 바이오의약품에 대한 CRMO(수탁 연구 및 제조) 사업 영위업체. 20년3월 코로나19 예방백신 개발을 위해 오송재단, 바이오노트, 씨티씨백, 카브 등 4개 법인과 컨소시엄을 구성하는 MOU를 체결함. 코로나19 예방백신 후보 백신 도출에 성공하고 비임상 및 임상시험을 위한 준비를 시작함."
448,코로나19(치료제/백신 개발 등),A003000,부광약품,"항바이러스제 레보비르(성분명 클레부딘)의 시험관 내 시험에서 코로나19에 대한 효과를 확인하고 이를 기반으로 특허를 출원했으며, 임상2상을 진행중에 있음."
448,코로나19(치료제/백신 개발 등),A174900,앱클론,20년7월 유한양행과 코로나19 항체치료제 공동 개발중. 3월 정부의 국민생활안전 긴급대응연구사업 신규 과제 '코로나바이러스감염증-19 신속진단제 개발 과제'의 참여기관으로 선정. 2월 한국화학연구원과 신종 코로나바이러스 항체 치료제 공동개발 관련 협약 체결. 4월 코로나19 항체신약 후보물질 도출.
448,코로나19(치료제/백신 개발 등),A048410,현대바이오,최대주주 씨앤팜과 공동으로 코로나19 경구 치료제 'CP-COV03' 개발중.
449,2차전지(생산),A096770,SK이노베이션,SK그룹 계열의 종합에너지기업. 배터리 사업을 영위중. 친환경 전기자동차 및 ESS (Energy Storage System)에 사용되는 대용량 리튬-이온 배터리를 생산/판매중. 현대/기아자동차 및 독일 다임러 자동차에 배터리를 공급중.
449,2차전지(생산),A006400,삼성SDI,"소형전지(휴대폰, 태블릿PC, 전기자전거 용), 자동차전지(하이브리드카, 전기차 용), ESS 등을 생산/판매."
449,2차전지(생산),A051910,LG화학,"LG그룹 계열의 국내 대표적인 화학기업. 전지사업부문(자동차전지, ESS전지, 소형전지)을 물적분할해 신설회사 주식회사 LG에너지솔루션을 설립."
452,코로나19(음압병실/음압구급차),A130500,GH신소재,계열사 (주)원방테크가 바이오 클린룸 관련 사업을 영위.
452,코로나19(음압병실/음압구급차),A053080,원방테크,바이오 클린룸 관련 사업을 영위하는 업체로 1인용 음압병실 개발.
452,코로나19(음압병실/음압구급차),A215380,우정바이오,"병원 음압 격리 병상, 실험동물실 등 중요 시설의 컨셉 설계와 실시 설계 및 시공까지 시행. 인천공항에 음압형 선별진료소 설치."
452,코로나19(음압병실/음압구급차),A067170,오텍,특수차량 제조 전문기업으로 음압구급차 생산 중.
452,코로나19(음압병실/음압구급차),A003070,코오롱글로벌,20년3월 경북 문경시 서울대병원 인재원에 24병상 규모 모듈형 음압병실 건립 및 자회사 코오롱모듈러스를 통해 20년8월 국립중앙의료원에 30병상 규모 모듈형 음압병동 착공.
452,코로나19(음압병실/음압구급차),A109610,에스와이,20년3월 이동식 모듈러 음압병동 개발에 성공.
452,코로나19(음압병실/음압구급차),A067570,엔브이에이치코리아,계열사 (주)원방테크가 바이오 클린룸 관련 사업을 영위.
452,코로나19(음압병실/음압구급차),A011930,신성이엔지,20년3월 이동형 스마트 음압병실을 개발.
453,코로나19(카모스타트),A003120,일성신약,카모스타트메실산염 성분의 일성호이판정 제조/판매중임.
453,코로나19(카모스타트),A083790,크리스탈지노믹스,20년7월 카모스타트를 코로나19 치료제로 개발하기 위한 임상 2상 시험계획서(IND)가 식품의약품안전처로부터 승인. 20년8월 코로나19 치료제로 개발중인 아이발티노스타트와 카모스타트 병용 투여를 통해 항염증 효과 확인.
453,코로나19(카모스타트),A017180,명문제약,카모스타트메실산염 성분의 씨앤피정을 2016년 제조허가 받은 바 있음.
453,코로나19(카모스타트),A069620,대웅제약,DWJ1248정(카모스타트메실산염)으로 코로나19 경증 및 중등증 환자를 대상으로 하는 임상 2상 승인. 20년8월 한국파스퇴르연구소·한국원자력의학원과 호이스타정(카모스타트메실산염)을 코로나19 치료제로 개발하기 위한 해외 연구자 임상을 하는 협약을 체결.
456,K-뉴딜지수,A067160,아프리카TV,Afreeca TV를 중심으로 인터넷 기반 서비스를 제공하는 업체. 소셜미디어 플랫폼 “AfreecaTV”를 중심으로 국내 개인방송 시장에서 독보적 입지를 확보. 모바일 시장 선도를 위해 AfreecaTV 모바일 서비스의 커뮤니티를 강화.
456,K-뉴딜지수,A096770,SK이노베이션,SK그룹 계열의 종합에너지기업으로 배터리 사업 영위. 친환경 전기자동차 및 ESS (Energy Storage System)에 사용되는 대용량 리튬-이온 배터리를 생산/판매중. 현대/기아자동차 및 독일 다임러 자동차에 배터리를 공급중.
456,K-뉴딜지수,A095660,네오위즈,"온라인 게임포털 ""피망"" 서비스를 주요사업으로 영위하는 업체. 인터넷 게임포털 ""피망""을 기반으로 하여 온라인게임 및 모바일게임 등을 서비스."
456,K-뉴딜지수,A196170,알테오젠,"바이오시밀러(동등바이오의약품), 바이오베터(개량 바이오신약) 관련 연구 개발업체. 주요제품은 성장호르몬 바이오베터, 엔브렐 바이오시밀러, 허셉틴 바이오시밀러, 휴미라 바이오시밀러, 아일리아 바이오시밀러 등."
456,K-뉴딜지수,A003670,포스코케미칼,"수입에 의존하던 2차전지 음극재의 국산화를 위해 2010년8월 LS엠트론의 음극재 사업부문을 인수, 2019년4월 양극재 회사 포스코ESM 흡수합병하여 양·음극재를 모두 생산중."
456,K-뉴딜지수,A112040,위메이드,"온라인게임의 개발 및 유통사업 영위 업체. 미르의전설2, 미르의전설3, 창천, 이카루스와 같은 MMORPG 위주의 온라인 게임을 개발/서비스 중. 온라인게임 및 모바일게임 개발 및 퍼블리싱업체 조이맥스를 계열사로 보유."
456,K-뉴딜지수,A093370,후성,"불소를 기반으로 한 가전 및 냉매가스와 반도체용 특수가스, 2차전지 재료 및 자동차용 냉매가스 생산업체. 리튬2차전지용 전해질 소재인 LiPF6 제조."
456,K-뉴딜지수,A000100,유한양행,"높은 시장인지도를 보유하고 있는 업계 상위 제약업체. 약품사업(고지혈증치료제인 아토르바, 항생제인 메로펜, 비타민제인 삐콤씨 등), 생활건강 사업(유한락스 등), 해외사업(유한화학에서 생산된 에이즈치료제, C형간염치료제, 항생제 등의 원료의약품을 국내외에 공급) 등을 영위. 스위스 로슈사로부터 타미플루 공급업체로 선정된바 있음. 2017년 8월 스위스 다국적제약사 로슈 타미플루 국내 특허 만료 후 타미플루 '유한엔플루캡슐' 생산 및 판매중."
456,K-뉴딜지수,A035720,카카오,"인터넷 포털 서비스 제공업체. 주력사업은 검색광고, 디스플레이광고이며 게임, 취업, UCC 등 인터넷을 이용한 다양한 사업모델을 구축."
456,K-뉴딜지수,A053800,안랩,"세계적인 기술력을 보유한 국내 대표 정보보안업체. V3(컴퓨터 바이러스 백신), TrusGuard, AIPS 등의 보안서비스 솔루션(온라인/모바일/게임/네트워크 보안 솔루션 등)사업 및 보안 컨설팅, 관제서비스, 보안 SI 사업 등을 영위."
456,K-뉴딜지수,A008930,한미사이언스,"의약품 제조, 판매 사업을 영위하는 상장법인인 한미약품(주), (주)제이브이엠과 비상장법인 온라인팜(주), (주)에르무루스, 일본한미약품(주) 등을 자회사로 보유한 지주회사."
456,K-뉴딜지수,A012510,더존비즈온,"더존ICT그룹의 계열사로 기업용 소프트웨어 개발 및 판매 사업을 영위하는 ERP(전사적 자원관리) 전문업체. ERP, U-Billing 서비스, 전자금융서비스(전자세금계산서 발행 및 결제), 모바일 솔루션, D-클라우드 서비스, 보안, 그룹웨어 등을 제공 중. 기업 비즈니스 플랫폼 WEHAGO를 정식 출시."
456,K-뉴딜지수,A078070,유비쿼스홀딩스,"기존 유비쿼스가 투자사업부문, 네트워크사업부문, E&M사업부문으로 분리함에 따라 변경상장된 업체로 지주사업을 영위. 분할신설회사 유비쿼스(네트워크장비 개발 및 판매)와 넥싸이트(산업용보드 개발 및 판매), 유비쿼스인베스트먼트(신기술금융사업)를 종속회사로 보유."
456,K-뉴딜지수,A035420,NAVER,"인터넷 검색포털 사이트 네이버 운영업체. 네이버는 국내 통합검색 시장에서 압도적인 1위를 차지하고 있으며, 모바일 메신저 라인(LINE)이 일본시장에 성공적으로 안착. 스마트폰 확산에 따라 모바일 사업을 강화하고 있음. 인터넷 서비스 기반의 디스플레이 광고, 동영상 광고, 검색, 쇼핑 검색 등 비즈니스 플랫폼 사업 등을 통해 매출을 창출."
456,K-뉴딜지수,A006400,삼성SDI,"소형전지(휴대폰, 태블릿PC, 전기자전거 용), 자동차전지(하이브리드카, 전기차 용), ESS 등을 생산/판매하는 에너지솔루션 사업부문을 영위."
456,K-뉴딜지수,A326030,SK바이오팜,"CNS(중추신경계) 질환 분야, 특히 뇌전증 질환 치료를 위한 혁신신약 개발에 집중해 왔으며 신경질환 및 정신질환을 포함한 중추신경 관련 질환에 차별화된 파이프라인을 구축. 美 FDA NDA 승인 완료 파이프라인 세노바메이트(뇌전증 치료제), 솔리암페톨(수면장애 치료제)을 보유하고 있으며, FDA가 희귀의약품으로 지정한 카리스바메이트(레녹스-가스토 증후군 치료제) 등 CNS 파이프라인과 다수의 신약후보물질 보유."
456,K-뉴딜지수,A215000,골프존,"기존 골프존에서 인적분할되어 신설된 회사로 스크린골프 사업부문을 영위. 골프시뮬레이터와 네트워크를 이용한 온라인서비스, 제휴/광고 및 가맹/직영 스크린골프방, 실내골프연습장 사업 등을 함께 영위."
456,K-뉴딜지수,A128940,한미약품,"2010년 7월 지주회사 체제로 전환되면서 신설된 사업회사로 기존 한미약품의 의약품 제조, 판매 사업을 영위. 주요 제품으로는 복합고혈압치료제 ""아모잘탄"", 고혈압치료제 ""아모디핀"", 역류성식도염치료제 ""에소메졸"", 발기부전치료제 ""팔팔"", 독감치료제 ""한미플루"" 등이 있음."
456,K-뉴딜지수,A207940,삼성바이오로직스,삼성그룹 계열사로 국내외 제약회사의 첨단 바이오의약품을 위탁 생산하는 CMO(Contract Manufacturing Organization) 사업과 세포주 개발 및 공정개발 서비스를 제공하는 CDO(Contract Development Organization) 사업을 영위하는 업체. 바이오시밀러 의약품 연구개발 및 상업화 사업을 진행 중인 삼성바이오에피스를 바이오의약품 연구개발 부문 계열사로 보유.
456,K-뉴딜지수,A069080,웹젠,"뮤 온라인(MU Online), R2, Metin2, 뮤 레전드, 샷온라인 등의 온라인 게임 개발과 서비스 및 모바일 게임인 뮤 오리진1, 2(IP), 웹게임 뮤 이그니션(IP), 뮤 템페스트(IP) 등 게임 서비스를 주요 사업으로 영위. 자체 플랫폼 webzen.com을 통한 글로벌 퍼블리싱 사업 및 온라인게임 IP를 활용한 게임IP제휴사업도 영위중."
456,K-뉴딜지수,A032500,케이엠더블유,"전 세계를 대상으로 이동통신 기지국에 장착되는 각종 장비 및 부품류 등을 생산, 판매하는 RF사업과 옥내용, 옥외용 등 각종 LED조명 및 융복합제품을 생산, 판매하는 LED사업을 영위. 5G장비 업계에서 핵심기술로 인정받고 있는 Massive MiMo기술이 적용된 네트워크장비(MMR)와 초소형 필터(Micro Bellows Filter)를 통해 최고의 경쟁우위를 확보."
456,K-뉴딜지수,A247540,에코프로비엠,에코프로의 2차전지소재 사업부문이 물적분할되어 설립된 업체. 리튬 2차전지용 양극활물질과 전구체 등을 제조. 하이니켈계 양극활물질 중심으로 NCA 분야에서 스미토모금속광산에 이어 세계 2위 시장점유율 확보.
456,K-뉴딜지수,A181710,NHN,"NAVER에서 게임사업 부문인 한게임이 인적 분할되어 2013년 8월 설립된 업체. 게임 사이트(한게임) 등 을 통해서 유통하는 야구9단 등 온라인게임과 라인 디즈니 쯔무쯔무, 라인팝2, 크루세이더퀘스트 등 모바일게임 사업을 주요 사업으로 영위."
456,K-뉴딜지수,A178320,서진시스템,"통신장비, 휴대폰, 반도체 장비의 함체, 구조물, 전기구동장치 등을 제조, 판매하는 업체."
456,K-뉴딜지수,A278280,천보,"디스플레이소재(LCD 식각액첨가제, OLED소재), 반도체 공정소재(SOH공정첨가제), 2차전지소재(전해질, 전해액 첨가제), 의약품 중간체(결핵치료제, 당뇨병치료제 등) 및 정밀화학 사업(질산 칼륨, 질산리튬 등) 등을 영위하는 업체. 2차전지소재(SN, DPN 및 AN 등 리튬 2차전지 전해액 첨가제)는 2차전지의 충·방전 기능을 담당하는 핵심소재임."
456,K-뉴딜지수,A251270,넷마블,"모바일게임 개발 및 퍼블리싱 사업 영위업체. 넷마블넥서스㈜, 넷마블엔투㈜ 및 넷마블네오㈜ 등의 게임 개발 자회사가 개발한 게임 등을 퍼블리싱하는 사업을 전문적으로 영위. 주요 게임으로는 리니지II:레볼루션, 모두의마블, 세븐나이츠, 레이븐, 마구마구 등이 있음."
456,K-뉴딜지수,A192080,더블유게임즈,"SNS플랫폼 기반 소셜카지노 게임업체. 주력 게임인 더블유카지노와 더블유빙고, 테이크5 등을 페이스북, Apple(ios), Google(Android) 등 플랫폼 사업자가 운영하는 웹게임 및 애플리케이션 스토어를 통해 서비스 중."
456,K-뉴딜지수,A011790,SKC,종속회사 에스케이씨에프티홀딩스 주식회사 통해 2차전지 소재인 동박을 제조 및 판매하는 KCF테크놀로지스 지분을 100% 보유.
456,K-뉴딜지수,A035600,KG이니시스,전자지불(Payment Gateway) 대행 서비스(신용카드 지급대행 서비스 등)를 주요 사업으로 영위하는 전자결제업체. 자체 개발한 지불서비스 브랜드인 '이니페이(INIpay)'를 통한 결제 서비스 제공중. KG그룹 계열로 휴대폰 결제서비스 업체 (주)KG모빌리언스의 최대주주임. 인터넷전문은행 K뱅크 지분 보유. VAN사업 및 간편결제(케이페이) 사업도 영위중.
456,K-뉴딜지수,A051910,LG화학,"LG그룹 계열의 국내 대표적인 화학기업. 석유화학사업과 첨단소재사업 등을 영위하고 있으며, 20년12월 전지사업부문(자동차전지, ESS전지, 소형전지)을 물적분할해 신설회사 주식회사 LG에너지솔루션을 설립."
456,K-뉴딜지수,A020150,일진머티리얼즈,일진 그룹 계열의 국내 1위 일렉포일(Elecfoil) 제조업체. 리튬이온 2차전지용 음극집전체에 사용되는 일렉포일(Elecfoil) 생산.
456,K-뉴딜지수,A068270,셀트리온,"생명공학기술 및 동물세포대량배양기술을 기반으로 항암제 등 각종 단백질 치료제 개발/생산 업체. 류마티스 관절염 치료제 레미케이드의 바이오시밀러 '렘시마', 유방암 치료제 허셉틴의 바이오시밀러인 '허쥬마', 혈액암 치료제 '트룩시마' 보유."
456,K-뉴딜지수,A068760,셀트리온제약,바이오시밀러의 국내 유통 및 판매사업 영위(셀트리온에서 생산하는 바이오시밀러 국내 판권 보유).
456,K-뉴딜지수,A091990,셀트리온헬스케어,"셀트리온그룹 계열의 바이오의약품 유통 업체. 셀트리온과 공동 개발 중인 바이오의약품(바이오시밀러, 바이오베터, 바이오 신약)들의 글로벌 마케팅 및 판매를 담당."
456,K-뉴딜지수,A096530,씨젠,"유전자(DNA 및 RNA) 분석을 통해 질병의 원인을 감별하는 분자진단 시약 개발 제조/공급 업체. 높은 기술력으로 양대 분자진단 방법 기반의 DPO™, TOCE™, MuDT™ 등의 기술 보유. 주요 제품으로 호흡기 질환 검사제품(신종플루, 계절성 독감, 코로나 바이러스, 폐렴 원인균 등 26종 검사), 성감염증 검사 제품(임질, 매독, 클라미디아, 헤르페스, 진균 등 28종 검사), 인유두종 바이러스 검사제품(자궁경부암 원인 바이러스 28종 검사) 등이 있음. 식약처로부터 코로나19 진단키트 긴급사용승인을 받았으며, 프랑스, 독일, 이탈리아, 스페인 등 유럽의 주요 국가들과 이스라엘 등에 자사 코로나19 주요 진단 제품을 공급."
456,K-뉴딜지수,A036570,엔씨소프트,"리니지 시리즈, 길드워 시리즈, 아이온, 블레이드앤소울 등을 개발한 온라인게임 전문업체. 리니지M, 블레이드앤소울 모바일, 프로야구 H2 등 모바일게임 사업도 영위중."
456,K-뉴딜지수,A336370,솔루스첨단소재,"전지박(2차전지용 동박) 부문은 전기차용 배터리에 사용되는 핵심 소재로서, 전기차의 주행거리 향상과 배터리의 고밀도화, 경량화가 가능한 고효율의 하이엔드(High-end) 전지박 제품 개발을 완료. 유럽 내 유일한 전지박 생산 거점인 헝가리 전지박 공장은 본격 양산을 앞두고 있음."
456,K-뉴딜지수,A078340,컴투스,"국내 최초로 모바일게임 서비스를 시작하고, 세계 최초로 휴대폰용 자바(JAVA)게임을 개발한 모바일 게임업체. 대표적인 인기 게임으로는 서머너즈 워, MLB9이닝스, 컴투스프로야구, 낚시의 신, 사커스피리츠, 스카이랜더스 등. 18년3월 턴제 전략 RPG '체인 스트라이크' 출시."
456,K-뉴딜지수,A060250,NHN한국사이버결제,"전자결제 전문업체. 온라인 전자결제대행(PG)사업, 온/오프라인 부가통신망(VAN)사업, 간편결제 관련사업 등을 영위. PG 사업은 소셜커머스사, 대형 온라인 쇼핑몰, 오픈마켓, 온라인 게임사 등을 주요 고객사로 두고 있음. PG 사업 매출액이 80% 이상을 차지. O2O사업 중 모바일스마트주문결제 사업은 ""페이코오더""라는 서비스브랜드로 NHN페이코(주)와 공동사업으로 진행중."
456,K-뉴딜지수,A263750,펄어비스,"온라인게임 소프트웨어 개발 및 공급업체. 온라인 MMORPG '검은사막' 개발. '검은사막'은 한국, 일본, 러시아, 북미/유럽, 대만, 남미 등에서 서비스 중. 18년2월 '검은사막 모바일'을 국내 출시하고 서비스 중이며, 18년8월 대만과 19년2월 일본 등 글로벌 출시를 진행."
457,K-뉴딜지수(2차전지),A096770,SK이노베이션,SK그룹 계열의 종합에너지기업. 배터리 사업을 영위중. 친환경 전기자동차 및 ESS (Energy Storage System)에 사용되는 대용량 리튬-이온 배터리를 생산/판매중. 현대/기아자동차 및 독일 다임러 자동차에 배터리를 공급중.
457,K-뉴딜지수(2차전지),A003670,포스코케미칼,"수입에 의존하던 2차전지 음극재의 국산화를 위해 2010년8월 LS엠트론의 음극재 사업부문을 인수, 2019년4월 양극재 회사 포스코ESM 흡수합병하여 양·음극재를 모두 생산중."
457,K-뉴딜지수(2차전지),A093370,후성,"불소를 기반으로 한 가전 및 냉매가스와 반도체용 특수가스, 2차전지 재료 및 자동차용 냉매가스 생산업체. 리튬2차전지용 전해질 소재인 LiPF6 제조."
457,K-뉴딜지수(2차전지),A006400,삼성SDI,"소형전지(휴대폰, 태블릿PC, 전기자전거 용), 자동차전지(하이브리드카, 전기차 용), ESS 등을 생산/판매하는 에너지솔루션 사업부문을 영위."
457,K-뉴딜지수(2차전지),A247540,에코프로비엠,에코프로의 2차전지소재 사업부문이 물적분할되어 설립된 업체. 리튬 2차전지용 양극활물질과 전구체 등을 제조. 하이니켈계 양극활물질 중심으로 NCA 분야에서 스미토모금속광산에 이어 세계 2위 시장점유율 확보.
457,K-뉴딜지수(2차전지),A278280,천보,"디스플레이소재(LCD 식각액첨가제, OLED소재), 반도체 공정소재(SOH공정첨가제), 2차전지소재(전해질, 전해액 첨가제), 의약품 중간체(결핵치료제, 당뇨병치료제 등) 및 정밀화학 사업(질산 칼륨, 질산리튬 등) 등을 영위하는 업체. 2차전지소재(SN, DPN 및 AN 등 리튬 2차전지 전해액 첨가제)는 2차전지의 충·방전 기능을 담당하는 핵심소재임."
457,K-뉴딜지수(2차전지),A011790,SKC,종속회사 에스케이씨에프티홀딩스 주식회사 통해 2차전지 소재인 동박을 제조 및 판매하는 KCF테크놀로지스 지분을 100% 보유.
457,K-뉴딜지수(2차전지),A051910,LG화학,"LG그룹 계열의 국내 대표적인 화학기업. 전지사업부문(자동차전지, ESS전지, 소형전지)을 물적분할해 신설회사 주식회사 LG에너지솔루션을 설립."
457,K-뉴딜지수(2차전지),A020150,일진머티리얼즈,일진 그룹 계열의 국내 1위 일렉포일(Elecfoil) 제조업체. 리튬이온 2차전지용 음극집전체에 사용되는 일렉포일(Elecfoil) 생산.
457,K-뉴딜지수(2차전지),A336370,솔루스첨단소재,"전지박(2차전지용 동박) 부문은 전기차용 배터리에 사용되는 핵심 소재로서, 전기차의 주행거리 향상과 배터리의 고밀도화, 경량화가 가능한 고효율의 하이엔드(High-end) 전지박 제품 개발을 완료. 유럽 내 유일한 전지박 생산 거점인 헝가리 전지박 공장은 본격 양산을 앞두고 있음."
458,K-뉴딜지수(바이오),A196170,알테오젠,"바이오시밀러(동등바이오의약품), 바이오베터(개량 바이오신약) 관련 연구 개발업체. 주요제품은 성장호르몬 바이오베터, 엔브렐 바이오시밀러, 허셉틴 바이오시밀러, 휴미라 바이오시밀러, 아일리아 바이오시밀러 등."
458,K-뉴딜지수(바이오),A000100,유한양행,"높은 시장인지도를 보유하고 있는 업계 상위 제약업체. 약품사업(고지혈증치료제인 아토르바, 항생제인 메로펜, 비타민제인 삐콤씨 등), 생활건강 사업(유한락스 등), 해외사업(유한화학에서 생산된 에이즈치료제, C형간염치료제, 항생제 등의 원료의약품을 국내외에 공급) 등을 영위. 스위스 로슈사로부터 타미플루 공급업체로 선정된바 있음. 2017년 8월 스위스 다국적제약사 로슈 타미플루 국내 특허 만료 후 타미플루 '유한엔플루캡슐' 생산 및 판매중."
458,K-뉴딜지수(바이오),A008930,한미사이언스,"의약품 제조, 판매 사업을 영위하는 상장법인인 한미약품(주), (주)제이브이엠과 비상장법인 온라인팜(주), (주)에르무루스, 일본한미약품(주) 등을 자회사로 보유한 지주회사."
458,K-뉴딜지수(바이오),A128940,한미약품,"2010년 7월 지주회사 체제로 전환되면서 신설된 사업회사로 기존 한미약품의 의약품 제조, 판매 사업을 영위. 주요 제품으로는 복합고혈압치료제 ""아모잘탄"", 고혈압치료제 ""아모디핀"", 역류성식도염치료제 ""에소메졸"", 발기부전치료제 ""팔팔"", 독감치료제 ""한미플루"" 등이 있음."
458,K-뉴딜지수(바이오),A326030,SK바이오팜,"CNS(중추신경계) 질환 분야, 특히 뇌전증 질환 치료를 위한 혁신신약 개발에 집중해 왔으며 신경질환 및 정신질환을 포함한 중추신경 관련 질환에 차별화된 파이프라인을 구축. 美 FDA NDA 승인 완료 파이프라인 세노바메이트(뇌전증 치료제), 솔리암페톨(수면장애 치료제)을 보유하고 있으며, FDA가 희귀의약품으로 지정한 카리스바메이트(레녹스-가스토 증후군 치료제) 등 CNS 파이프라인과 다수의 신약후보물질 보유."
