gvkey,datadate,lev,roa,btm,retvol,ch_price,std_income,default,ln_mve
000487,10/31/2005,0.361137945,0.010547483,0.499639976,0.111474562,-2.03,2.127230037,0,4.172180221
000488,4/30/2004,0.501478341,0.009586955,0.33556873,0.252944891,4.22,31.60348718,0,6.503181603
000489,3/31/2005,1.101220912,-0.009732859,-0.575530406,0.217318446,-0.95,352.8922677,0,7.202680169
000490,3/31/2010,0.699547659,0.007849631,0.935433493,0.056894658,6.93,10.48764954,0,7.036020728
000491,12/31/2005,0.379776848,0.026778243,0.434099719,0.088293566,6.81,528.4762186,0,9.234465995
000492,6/30/2009,0.468100289,0.017237615,1.122302334,0.162846693,-2.59,25.32308605,0,6.168608264
000493,6/30/2004,0.782032218,0.004089219,0.286455492,0.07403059,0.52,11.86718053,0,7.113234938
000494,9/30/2002,0.616594098,-0.001209482,0.559668057,0.094919363,4.42,59.59819485,0,7.492158727
000495,3/31/2013,0.698245614,0.024401914,0.072153469,0.088144253,3.61,98.19003316,0,9.566274001
000496,7/31/2012,0.838917909,0.011848643,0.324472187,0.043721613,-2.7,300.2795189,0,9.365940572
000497,1/31/2005,0.259055831,-0.069578969,0.585915821,0.152731565,-3.84,54.45613163,0,5.261179048
000498,3/31/2006,0.508828987,-0.122792753,1.101217603,0.127731247,-1.165,8.585238739,0,3.06313388
000499,9/30/2004,0.487760163,0.042589542,0.526302222,0.095532754,19.1,16.25169347,0,7.783719227
000500,6/30/2011,0.394697198,0.031650382,0.25928537,0.061991127,-2.24,3.027880993,0,7.03772975
000501,6/30/2013,0.567917957,-0.011609907,1.105519976,0.179782989,5.88,18.8337994,0,5.308200368
000502,9/30/2006,0.528840209,0.091363954,0.283526914,0.113304164,12.22,13.34536438,0,6.506129292
000503,12/31/2009,0.233938125,0.019064721,0.715206513,0.175364013,0.53,30.33816192,0,6.361624636
000504,3/31/2005,0.165204999,-0.048822313,0.396337796,0.140365,-1.99,2.75830566,0,5.594665728
000505,6/30/2003,0.093420307,-0.022872783,0.789767237,0.694702389,-0.25,3.323934267,0,4.556021958
000455,9/30/2012,0.991048963,-0.000387967,0.01670483,0.153766316,7.48,352.9620793,0,8.015475217
000506,9/30/2011,0.775529176,0.017089324,0.437181649,0.100625168,-19.54,12.17721481,0,7.051770849
000507,3/31/2005,0.447483259,0.028233891,0.255484599,0.100286291,10.3,3.969616676,0,6.492406851
000508,12/31/2007,0.163116287,0.000161336,0.337754443,0.072957264,0.63,4.599791696,0,6.027471351
000509,3/31/2007,0.157023709,-0.077860576,0.70172858,0.197543025,-2.82,4.363422491,0,4.778875563
000510,9/30/2011,0.236006326,-0.246264351,0.234970992,0.184975255,21.03,85.11267893,0,8.394733481
000511,12/31/2012,0.836174526,0.005758882,0.840375683,0.117929597,-13.78,219.601006,0,8.791259835
000512,9/30/2006,0.678015131,0.015544536,0.384119961,0.07320893,13.64,117.4106155,0,10.17995825
000513,6/30/2012,0.19712239,-0.001153473,1.317847202,0.140778995,-5.91,78.84990379,0,7.604426847
000514,9/30/2002,0.634656739,0.008147678,0.465647543,0.176825298,-30.1,32.70698258,0,6.333872348
000380,5/31/2009,0.371069118,0.013119095,0.758966327,0.196721457,-21.35,12.73650337,0,6.443366767
000515,3/31/2009,0.185278578,-0.018571886,0.825689971,0.196429865,-1.7201,0.89359408,0,3.204862495
000516,6/30/2009,0.231989766,-0.147813611,0.171208,0.206285086,-15.86,9.932958954,0,6.453145845
000517,9/30/2005,0.389900456,0.023243621,0.209387992,0.063404293,43.67,32.55092512,0,8.108566788
000518,12/31/2012,0.265259552,0.035902099,0.491680938,0.05996648,-2.7543,11.2369254,0,8.087622304
000519,3/31/2002,0.294829077,-0.01173568,0.502256527,0.17957539,-1.7875,6.968152108,0,6.313545872
000520,7/31/2006,0.146592586,0.008030444,0.546130088,0.158510172,-15.66,9.480844961,0,6.800207139
000521,9/30/2007,0.190491803,-0.009508197,0.501790512,0.085162324,0.06,0.525669145,0,3.202823676
000522,12/31/2008,0.784098607,-0.062658987,1.692497757,0.318657031,-22.83,18.75379338,0,6.34135373
000523,9/30/2009,0.118643688,0.047654497,0.482236726,0.231349191,1.68,2.799922809,0,5.762277772
000524,3/31/2009,0.085366773,0.002133788,0.725334804,0.148907331,-14.17,274.299598,0,7.248006082
000525,9/30/2004,0.251913102,0.004760444,0.572035719,0.115510964,-6.53,7.381572428,0,6.150469497
000526,8/31/2011,0.293495933,0.030476435,0.470518369,0.091660882,6.9,16.40138561,0,6.938001127
000527,12/31/2011,0.450479495,0.023088634,0.135365105,0.106455275,-5.72,49.69584337,0,10.46994037
000528,9/30/2003,0.772724346,0.007968953,1.079309737,0.053051239,-0.9,2.357182423,0,5.419049826
000529,3/31/2012,0.269627308,-0.151898293,0.196243769,0.58913124,-4.4,15.47018911,0,4.671442828
000530,9/30/2006,0.541113291,0.004074703,0.875655497,0.056293121,-2.74,15.58151137,0,7.662751132
000531,12/31/2002,0.903357974,0.003733184,0.554418788,0.029325598,1.47,11.13646864,0,8.016896978
000532,3/31/2010,0.440427678,-0.093357518,0.119917678,0.095432626,12.14,45.56598992,0,9.019272721
000533,3/31/2006,0.483962289,0.027685669,0.20196836,0.070292127,-19.75,12.51146101,0,8.429914608
000534,1/31/2007,0.567885634,0.014915042,0.258712796,0.085723496,6.3,8.416738162,0,7.462867501
000535,9/30/2002,0.451106616,-0.268906282,1.626262837,0.205988275,-4.8,15.20735263,0,4.052980754
000536,12/31/2003,0.239194734,0.02573933,0.426823582,0.055947123,-3.18,2.728183377,0,6.715171922
000537,7/31/2004,0.240721825,-0.087787992,0.756343706,0.885868994,0.44,0.98760424,0,3.566167604
000538,9/30/2011,0.976229625,0.018403515,0.052221122,0.173882305,-3.61,47.08439885,0,5.206398111
000539,12/31/2003,0.457674519,0.000403356,0.310923357,0.131599244,0.72,105.7065022,0,5.55860039
000324,6/30/2005,0.154817413,0.017866722,1.249725442,0.215871599,-2.95,3.367324607,0,2.796671393
000540,9/30/2002,0.407016818,0.021841684,0.824128202,0.135342353,-3.62,4.414360802,0,6.626915743
000541,9/30/2007,0.444292003,0.021590546,0.648447802,0.13859064,-4.99,7.111518183,0,5.731946032
000542,9/30/2012,0.128388982,0.000544051,2.453626849,0.180204936,-0.41,4.26501191,0,3.838245133
000543,6/30/2010,0.528570111,-0.043949286,0.443914189,0.235390056,1.32,7.891866868,0,4.64067844
000544,5/31/2004,0.663205342,-0.002835227,1.45474691,0.263922677,0.89,16.65316961,0,4.817274549
000545,6/30/2004,0.171465195,0.048911104,0.124200269,0.108470539,18.32,29.89390931,0,9.741401146
000546,10/31/2005,0.426125627,0.031412309,0.206058221,0.093450717,4.89,0.851234724,0,5.505818247
000547,8/31/2008,0.223999498,0.052251913,0.229411857,0.102860457,-7.0001,0.259796378,0,3.987591411
000337,3/31/2007,0.711181594,0.012064517,0.070824222,0.129188341,29.95,121.3867641,0,10.33299772
000353,6/30/2011,1.779894495,0.009928524,-0.528120449,0.076436867,12.2,96.63316932,0,9.243195494
000150,9/30/2005,0.691223087,0.008825096,0.608828992,0.083491242,-5.57,16.90971381,0,7.600854838
000548,12/31/2007,0.709826203,0.001853499,1.027160149,0.062911553,-9.65,9.947363798,0,7.407111561
000549,3/31/2006,0.308362896,0.006029175,0.533558324,0.100477679,1.35,9.221963317,0,5.093566135
000550,12/31/2011,0.697548482,0.008782668,0.577581957,0.047128134,9.49,6.82633266,0,6.767998952
000335,7/31/2006,0.759106244,-0.015170886,1.482120754,0.220541133,-5.81,12.03990947,0,4.394242714
000328,6/30/2002,0.534076729,0.017809471,0.422461459,0.083141882,7.58,4.848145671,0,7.155791423
000551,6/30/2005,0.566772167,0.019704127,0.521859321,0.032660019,4.14,14.57986448,0,8.123079096
000193,9/30/2011,0.650666667,0.000569288,0.890638511,0.167510908,-2.74,0.309073024,0,2.578988803
000552,6/30/2008,0.564302367,-0.025193889,0.861422913,0.100159929,-1.57,10.58663451,0,5.014424639
000553,6/30/2003,0.168619819,-0.065221586,0.779757217,0.120907779,1.42,9.511634781,0,5.538130013
000554,10/31/2006,0.613254792,0.015291869,0.432831882,0.105287113,8.42,2.00313762,0,6.117090745
000555,12/31/2013,0.611377724,0.017753009,0.408868431,0.05621049,-1.34,58.10285995,0,9.410386369
000318,12/31/2010,0.584194419,0.020108011,0.277906777,0.098835052,39.14,61.14929014,0,9.002969988
000556,12/31/2013,0.402431397,0.029033077,0.28280092,0.060370201,2.04,8.398697929,0,7.805508549
000557,12/31/2002,0.122673886,-0.024320034,1.138679591,0.297330695,-31.74,13.64889448,0,4.76187731
000558,10/31/2006,0.366646091,0.011576046,0.401939804,0.110864343,-7.4,12.59842566,0,7.108878259
000559,9/30/2006,0.784462584,-0.089074752,0.066819292,0.187374109,-6.41,15.40714497,0,6.687349826
000017,9/30/2009,1.035794117,0.004908767,-0.36382016,0.442962634,2.01,2852.513341,0,10.07929621
000560,12/31/2008,0.717400785,-0.211317804,0.729690473,0.259081288,-3.82,4.541440643,0,3.079880389
000561,12/31/2007,0.554447261,0.021437231,0.314567714,0.090613859,10.81,50.64273881,0,7.851736599
000562,6/30/2003,1.231406756,0.024972265,-0.041036445,0.288806962,36.12,39.40987986,0,6.250874375
000563,6/30/2012,0.823151022,0.086197864,0.050102586,0.140865937,-9.31,24.44035648,0,8.594764047
000564,8/31/2004,0.484485082,-0.010883156,0.962094911,0.068998043,-1.58,23.09124728,0,6.754038893
000565,9/30/2008,0.264005313,0.003382157,0.285629909,0.14831667,-28.4,12.05875969,0,7.497813407
000566,12/31/2007,0.587425541,0.037792387,0.15128268,0.060070101,-14.95,39.9511916,0,9.608711846
000567,12/31/2003,0.420524072,0.013720863,0.491519047,0.051426406,9.23,10.22005555,0,6.95136634
000568,12/31/2003,0.790633557,0.00530802,0.593970418,0.06480696,6.36,16.95304323,0,6.329134316
000569,9/30/2011,0.304204234,0.030701051,0.740487475,0.088545948,3.91,17.59248275,0,7.710664793
000570,9/30/2007,0.580726918,0.015949247,0.348936776,0.061118419,16.49,57.58632399,0,9.608220184
000571,6/30/2012,0.736944157,0.006247846,0.384225216,0.024867627,5.73,582.9806894,0,10.34048389
000572,9/30/2012,0.261279095,0.193231326,0.132578944,0.13087252,1.98,14.79083744,0,7.225176929
000573,9/30/2006,0.184526605,0.075569844,0.121069748,0.132423845,15.97,4.180218731,0,6.614514854
000574,3/31/2013,0.462881737,0.024769599,0.321762334,0.0514768,17.3,2.809206725,0,7.314143001
000575,9/30/2012,0.459054514,0.015803802,0.7115436,0.111402244,-2.26,4.318668476,0,6.056737548
000576,9/30/2009,0.342879063,0.041238507,0.312804562,0.157665211,-10.41,3.406040979,0,6.269974988
000577,9/30/2008,0.366736137,0.021103003,0.84028956,0.139565867,-7.21,18.8888315,0,6.381038185
000578,3/31/2012,0.626692856,0.008629354,0.045465811,0.194441494,71.68,16.72621514,0,9.313418537
000180,6/30/2003,0.452018356,0.004324147,0.581693419,0.28030476,-1.09,9.394942796,0,5.006960952
000500,12/31/2010,0.389928839,0.024721829,0.259701547,0.031407143,1.15,3.082026425,0,6.957085754
000579,3/31/2005,0.278990895,0.008483898,1.233965577,0.128104196,-1.94,10.02867275,0,4.049527096
000580,3/31/2007,0.410733774,-0.004766956,0.537146392,0.077693465,-4.57,8.891239341,0,5.880130363
000581,9/30/2008,0.308068185,-0.041117947,1.693613532,0.17296602,-1.66,18.40689667,0,3.892277337
000582,12/31/2005,0.553855785,0.005289722,0.872050339,0.122729501,-1.65,0.6318616,0,4.180222519
000583,9/30/2006,0.167240794,0.01760957,0.601260279,0.065307969,3.31,9.512121712,0,7.344429019
000459,9/30/2011,1.208777905,-0.108091414,-0.03450187,0.117503561,0.04,9.192141703,0,7.446852146
000584,12/31/2013,0.658762049,0.013963901,0.307778452,0.052858694,20.97,40.4608716,0,8.272044608
000585,12/31/2005,0.513662409,0.001583857,0.373320569,0.069669327,3.35,14.70358781,0,8.4905251
000586,9/30/2003,0.256716418,-0.023072139,0.255738606,0.254549888,3.94,18.00756121,0,4.537645237
000587,4/30/2009,0.452765137,0.038808736,0.455856972,0.144410055,-1.77,20.58030442,0,6.698178778
000588,3/31/2003,0.68278887,0.001602333,0.394711878,0.131985591,-8.58,6.978476175,0,5.409330874
000589,1/31/2010,0.604646445,0.004853146,0.76541746,0.245726152,7.56,37.58988869,0,6.264211265
000590,11/30/2008,0.665768719,0.012443629,0.728093029,0.115295379,-7.06,54.4237858,0,7.339075374
000591,6/30/2007,0.895694526,0.010676018,0.492536123,0.142231171,9.57,6525.605197,0,8.453623084
000592,6/30/2013,0.679240104,-0.101556322,0.234894049,0.112164043,-0.99,31.53550843,0,6.728427827
000593,9/30/2002,0.401305322,-0.397981211,3.894199077,0.288731059,-3.17,11.82296764,0,2.719319793
000220,9/30/2005,0.659837765,0.014312899,0.240037338,0.113385028,22.42,81.42961728,0,9.484956715
000594,12/31/2006,0.643924843,0.029686848,0.149691539,0.078051163,2.5322,0.273871061,0,4.042533379
000595,3/31/2012,0.139973982,0.040219709,0.125510749,0.137364071,1.57,3.532049869,0,5.938175631
000596,5/31/2010,0.217182305,0.038110455,0.276043714,0.064591273,15.36,8.644928037,0,8.09939481
000179,9/30/2009,0.541575584,0.010284895,1.689921912,0.20834026,-0.35,2.238629118,0,4.221388289
000502,9/30/2008,0.573760042,0.021924118,0.560894717,0.13794744,-8.93,16.24799841,0,5.852513092
000597,10/31/2008,0.385924467,0.015690713,0.755932002,0.062431632,-3.04,0.617854392,0,4.756003656
000598,6/30/2011,0.689889172,0.008762881,0.626461729,0.071607741,13.52,21.9151501,0,6.667614744
000599,3/31/2007,0.418071109,0.019854069,0.194067042,0.099478411,-2.49,20.2928792,0,8.727544601
000600,5/31/2011,0.139687338,0.027137147,0.180630698,0.081701498,19.13,1.229446414,0,6.951167618
000601,6/30/2008,0.202634524,-0.02921141,0.191231686,0.139237767,-3.88,2.211101224,0,5.35845627
000602,6/30/2009,0.450669894,-0.059071657,0.506207301,0.133268872,-1.7,1.740548444,0,4.139394407
000476,1/31/2011,0.382839908,0.015252004,0.348229163,0.104851631,1.445,6.19776936,0,6.324760951
000603,6/30/2007,0.525569532,0.046287729,0.156938122,0.029841467,9.29,301.4500744,0,11.70262317
000604,3/31/2010,0.328212387,0.025000398,0.609884749,0.19318262,-3,22.39060763,0,6.029643949
000605,12/31/2012,0.349374831,0.000389042,0.656455352,0.077454322,5.29,1.730174676,0,6.12810388
000606,6/30/2005,0.469541303,-0.106527605,0.578264539,0.109491538,-1.62,34.3869605,0,7.477534105
000607,12/31/2013,0.832709158,0.004573342,0.333191501,0.161854633,3.01,1288.013744,0,9.403379622
000608,12/31/2011,0.286796537,-0.6998557,0.770548946,0.218008506,-4,19.24539935,0,3.139457222
000018,3/31/2007,1.017289604,-0.000226784,-0.250775745,0.097586745,9.37,1901.983494,0,9.760437418
000609,12/31/2013,0.912420546,-0.022381129,0.097744855,0.184334376,0.65,7.351523591,0,5.15713639
000610,6/30/2011,0.767992344,0.01245197,0.231127105,0.169689205,23.77,46.5915508,0,7.196065142
000611,6/30/2009,0.937775169,0.023090941,0.114263475,0.265093688,-5.01,13.79760816,0,6.484734422
000394,3/31/2013,0.795573008,0.042207582,0.276638233,0.06850383,-5.16,12.34969047,0,6.366920948
000612,5/31/2006,0.756801873,0.012537257,0.375232901,0.113465145,6.93,4.165333149,0,6.313752917
000613,6/30/2013,1.121081621,0.012632498,-0.089549616,0.030638561,-0.8,9.560615987,0,7.285476774
000614,12/31/2005,0.843711949,0.004724722,0.309472117,0.076635671,-36.07,34.12942489,0,9.254693746
000615,9/30/2013,0.518666863,0.013468539,0.756534816,0.236552079,17.74,21.87749796,0,6.492980621
000616,12/31/2008,0.631198148,0.001334491,3.987387824,0.212917224,-1.01,0.166678575,0,1.598902611
000617,6/30/2005,0.980042105,0.016210526,0.021844001,0.08632589,42.58,233.742611,0,9.901471202
000618,6/30/2013,0.781875656,0.012938183,0.201437836,0.070890469,-4.31,604.9463597,0,11.27122915
000619,6/30/2011,0.721702669,0.031128982,0.253593297,0.174625962,16.66,209.2230441,0,7.573084236
000534,4/30/2004,0.547577751,0.02089516,0.292949984,0.064728901,9.3,4.936937672,0,7.116642425
000620,9/30/2004,0.845767061,0.013547488,0.179690549,0.104432014,-0.081,5.84511301,0,4.188002712
000621,12/31/2011,0.479444306,0.026549632,0.301662393,0.082422725,0.46,12.70833006,0,6.595939586
000622,3/31/2011,0.177803231,0.054260602,0.351323435,0.066376845,6.1525,3.443484089,0,7.196117591
000623,9/30/2003,0.64483066,0.019270579,0.251662318,0.094945852,1.41,23.96767012,0,8.764248308
000624,9/30/2003,0.710454311,-0.01324072,0.661570437,0.285856045,1.75,12.39339927,0,4.789863927
000625,9/30/2007,0.232172666,-0.020312109,0.624932311,0.080543713,-0.36,14.48598568,0,6.582102421
000626,6/30/2011,0.134213172,0.016030838,0.457495244,0.161965204,9.62,1.739620717,0,6.146093898
000627,10/31/2009,0.470216973,0.012591886,0.121174085,0.138293732,25.79,6.184307453,0,8.866169073
000628,3/31/2009,0.290068542,-0.001498692,3.861778422,0.30733407,-5.5699,17.99063957,0,5.092368907
000629,9/30/2004,0.600142236,0.008931538,0.615437353,0.059273343,13.31,3.761201075,0,6.926213945
000630,3/31/2004,0.410670078,0.002061235,0.420946462,0.087591747,19.23,11.19561791,0,7.37071076
000631,9/30/2011,0.626684591,-0.007001084,1.358018382,0.091414369,-1.17,5.683574752,0,4.484527152
000632,5/31/2004,0.345774376,0.01989099,0.327693577,0.063845536,10.48,17.0995158,0,7.88483598
000633,12/31/2013,0.194983149,0.022713051,0.230446531,0.072865457,15.88,1.833232919,0,7.126782996
000634,9/30/2009,0.560648427,0.017699791,0.297126764,0.121996158,-3.28,64.88868904,0,9.255397085
000635,2/29/2012,0.33489283,0.017133964,1.42536436,0.186665791,4.51,17.23466251,0,5.690096683
000636,3/31/2009,0.608966675,0.039319108,0.315264118,0.122870804,-24.51,33.60607714,0,8.551293123
000637,12/31/2012,0.501831004,0.014242019,0.233027078,0.162050197,17.16,65.12402085,0,7.857925597
000420,12/31/2009,1.293279172,0.014043474,-0.32841392,0.722547173,0.74,42.42806528,0,5.634279473
000638,7/31/2002,0.522759353,0.013100203,0.152206785,0.332312799,-14.16,17.38147741,0,8.38742898
000639,6/30/2006,0.474735499,0.023487724,0.379546196,0.051277282,5.85,245.3929207,0,10.62628285
000397,3/31/2004,0.480827994,0.019937058,0.263064726,0.052443777,27.61,31.62197294,0,9.57342529
000640,12/31/2003,0.286131543,0.036302739,0.211731941,0.068017967,16.149,4.243409955,0,7.683077947
000641,12/31/2009,0.491806874,-3.56E-05,0.816730269,0.114047896,22.6,42.46162478,0,8.151583067
000642,3/31/2011,0.474591462,0.015553213,0.479492331,0.16724857,18.23,8.941208798,0,6.724560061
000643,6/30/2003,0.763361295,-0.046794551,0.480037571,0.352005377,-2.74,15.35701896,0,4.796744801
000335,7/31/2007,0.725121049,-0.015794784,0.801497745,0.08886687,4.64,12.6492076,0,5.345814314
000162,3/31/2013,0.184837849,0.014017017,0.920510153,0.136560632,-0.8,6.71869198,0,6.256761258
000644,12/31/2007,0.406826941,0.082414918,0.144604222,0.07579922,8.04,22.35896872,0,8.802115162
000645,9/30/2010,0.274854254,0.020995139,0.690298055,0.100134083,-2.51,1.291438492,0,3.941431311
000646,9/30/2009,0.305146767,0.016128325,0.295074615,0.144691592,4.02,2.591787223,0,7.449799077
000195,3/31/2003,0.450089626,0.017313422,1.09612109,0.207666295,-12.42,8.523969656,0,5.501962983
000647,9/30/2012,0.647187551,0.009482898,0.307079106,0.068775447,10.59,396.2138046,0,9.556279519
000169,11/30/2007,0.75353887,0.035476622,0.094990104,0.058562194,0.86,87.66854693,0,9.93642314
000648,1/31/2010,0.385267766,0.039497982,0.768441572,0.169404186,20.32,125.5715391,0,7.757598469
000649,9/30/2006,0.659494621,0.024582972,0.15395304,0.061629207,2.08,37.47429294,0,9.938207139
000650,3/31/2012,0.306577504,-0.005075969,0.696793514,0.132786531,-3.67,3.404833138,0,5.455697113
000651,9/30/2006,0.645311399,0.016639771,0.354032788,0.057112318,12.08,11.55402769,0,8.090214446
000652,5/31/2013,0.324858746,0.008362657,0.437876466,0.088529237,11.9,6.534435934,0,6.642238896
000653,3/31/2013,0.290092733,0.027424282,0.522730826,0.128195658,-2.85,3.916527865,0,6.589901435
000654,9/30/2011,0.450186282,0.007430585,1.158733834,0.086059087,-10.39,360.7357062,0,7.989697992
000655,3/31/2007,0.391756293,0.012190285,0.635540851,0.057327196,6.5,1.952459706,0,6.365640722
000656,3/31/2007,0.405133728,0.022150222,0.332129896,0.074369892,-0.66,135.1937237,0,9.766590686
000657,3/31/2005,0.51958436,0.013528302,0.312239725,0.142758612,-2.44,5.874777737,0,6.118394599
000658,9/30/2007,0.726699558,0.001240302,0.107096496,0.061403468,2.46,4.170359185,0,5.914443779
000659,6/30/2013,0.461154122,0.038511959,0.216616757,0.062939149,2.7,4.531202448,0,4.610847241
000660,4/30/2011,0.556520739,-0.288040039,0.089020655,0.213668119,-1.53,1.900996937,0,5.154422515
000661,9/30/2008,0.542784018,0.030228921,0.45867582,0.095428282,-3.21,396.9980391,0,10.46443214
000662,12/31/2008,0.723682344,-0.240834555,0.697141123,0.269973294,-6.42,84.2439603,0,7.555580323
000663,9/30/2009,1.694897026,0.048823051,-0.355987314,0.156538882,-9.16,6.876506306,0,7.656002011
000664,6/30/2012,0.911016855,-0.005998517,0.322163145,0.124431952,-4.42,11.47801557,0,6.631180136
000157,6/30/2006,0.509094799,0.008934536,0.327194301,0.080213045,-1.79,123.2711026,0,8.744663688
000665,9/30/2008,0.429258621,-0.025955592,0.287102288,0.093744274,-1.67,5.798234391,0,5.173112583
000666,9/30/2011,0.155693282,0.082274524,0.55451939,0.26496754,6.11,15.55767216,0,5.824626303
000667,12/31/2012,0.323738207,0.021908769,0.992239402,0.118441596,0.67,0.714438469,0,3.604692086
000668,5/31/2006,0.775669691,0.003777189,0.843784702,0.047556513,-3.6,29.19551066,0,8.719905438
000669,3/31/2002,0.669487939,-0.015234871,0.422475708,0.080372453,-2.08,38.52414083,0,7.189560114
000670,6/30/2005,0.559927337,0.013392528,0.513772879,0.069036102,4.95,83.7459774,0,9.203189187
000671,8/31/2012,0.475947365,0.017894305,0.51338544,0.063900192,8.04,11.93386704,0,7.625020859
000672,9/30/2013,0.978212151,0.012574701,-0.018161042,0.035384313,5.53,73.090049,0,8.671915612
000673,6/30/2008,0.801413713,0.001381291,0.714694284,0.125397834,-5.94,2.36338378,0,5.892064151
000674,9/30/2004,0.437277388,0.028601021,0.362031847,0.176786484,-19.85,57.81887056,0,7.92020801
000675,6/30/2010,0.154688313,0.038297429,0.286477401,0.081213494,23.36,503.8567933,0,11.86193912
000676,3/31/2007,0.565304663,0.008860812,0.183609133,0.112075308,-4.59,2.41678882,0,6.940432108
000677,12/31/2005,0.198340577,0.055937948,0.280942438,0.147339184,10.18,11.8170665,0,4.921587518
000678,9/30/2010,0.832898093,-0.004176486,1.080505611,0.384063452,1.31,8.893724455,0,3.925439599
000679,9/30/2005,0.506515162,0.015256234,0.444358621,0.065668677,0.82,17.51651612,0,7.989941096
000680,9/30/2010,0.061949973,0.040843527,0.800467193,0.147672998,0.43,0.810361427,0,4.034983371
000681,6/30/2009,0.310030211,-0.000966767,3.6430012,0.420139856,-0.2199,1.099996621,0,1.142208033
000682,3/31/2012,0.707110574,-0.000568268,0.714826311,0.033727246,5.11,89.60311018,0,8.56387042
000567,3/31/2004,0.430145245,0.015163364,0.418064153,0.05540011,16.81,10.21910116,0,7.049392071
000683,12/31/2013,0.463860118,0.012807662,0.34120569,0.084340063,-7.73,197.3994574,0,10.24770059
000684,1/31/2003,0.351669119,0.048296799,0.444454106,0.148899269,-1.25,17.79698684,0,7.730619007
000685,6/30/2007,0.392594361,0.025744195,0.157455114,0.066939276,17.75,19.62278806,0,8.522341299
000686,9/30/2013,0.08563675,0.006824402,1.074312426,0.056038292,-0.17,0.971038992,0,5.542417585
000589,10/31/2009,0.570520413,0.017345315,0.886717034,0.354967435,-0.17,37.63755008,0,6.097135954
000687,6/30/2006,0.453833292,0.00695594,0.839400484,0.025349951,0.59,10155.45615,0,11.16519582
000688,12/31/2008,0.200452691,-0.138989664,1.224544115,0.148051021,-12.92,13.12043363,0,6.196388974
000689,3/31/2011,0.170610015,0.062406819,1.341150993,0.109829888,-2.37,5.510118519,0,5.235924701
000510,9/30/2010,0.227066577,0.018200483,0.431115542,0.119770887,12.62,79.98437783,0,8.033101354
000257,3/31/2005,0.145779302,-0.046243621,0.802937538,0.185731364,-1.08,12.24745277,0,4.622336498
000690,12/31/2012,0.686052618,0.020396754,0.180886388,0.076491069,-9.4,12.32465543,0,9.225720785
000691,9/30/2009,0.187840869,0.013968597,0.477583781,0.225883219,-5.15,6.601334478,0,5.423551419
000692,9/30/2009,0.23619749,0.001361345,0.506177086,0.079394142,-24.16,111.1325614,0,9.61878743
000500,9/30/2005,0.36589184,0.026135377,0.518253827,0.06127976,4.42,1.914413261,0,5.875551886
000693,12/31/2008,0.649112893,0.025009119,1.098214373,0.163596016,-20.8,2.714630563,0,5.364682188
000694,9/30/2012,0.150979379,-0.018605613,1.029938349,0.117306568,-0.88,4.449040834,0,5.765202263
000695,6/30/2005,0.085899738,0.075473001,0.405427051,0.205882206,-0.29,0.707612323,0,4.179052984
000696,12/31/2011,0.118200215,-0.004320533,0.917805176,0.117649522,-1.55,9.133639002,0,6.036160054
000697,11/30/2003,0.481327427,0.005135159,0.870546434,0.043168791,0.95,4.791089943,0,6.094308323
000698,1/31/2009,0.353210912,0.024439201,1.224355765,0.294852837,-7.14,4.554652814,0,5.609175194
000103,12/31/2007,0.708111427,-0.032686003,3.206267334,0.151515615,-3.54,28.11949961,0,4.728504452
000699,12/31/2009,0.518609968,0.023186642,0.427918481,0.137695356,-5.19,23.69285091,0,7.002922412
000149,6/30/2007,0.022815699,-0.001378763,0.368727506,0.106855082,0.93,2.360688759,0,5.637037076
000700,6/30/2004,0.53990501,0.016204135,0.57610378,0.059359232,11.49,180.4645759,0,9.479710139
000476,10/31/2005,0.930612012,0.042176504,0.015303709,0.088451901,-16.73,1.635355711,0,6.774914756
000278,4/30/2009,0.786461019,-0.004125451,0.791713634,0.274493526,-11.61,1144.379611,0,8.657536335
000701,3/31/2009,0.637706943,0.011746568,0.874305166,0.245644015,-4.32,11.17124869,0,5.089709102
000702,6/30/2010,0.412016282,0.017895577,0.631603725,0.101982599,6.25,54.72211105,0,7.6414652
000703,9/30/2009,0.656438663,0.021914023,0.386248883,0.257592137,4.78,2.1795742,0,5.784327825
000704,10/31/2003,0.55691818,0.032362084,0.182424802,0.085503247,8.25,8.389263853,0,8.239583106
000705,3/31/2011,0.618544107,0.018660534,0.801956309,0.11114257,3.47,81.9472617,0,8.158190483
000706,6/30/2011,0.378486357,0.009624843,0.208891943,0.12992998,4.28,1.825270784,0,5.281191757
000162,9/30/2007,0.335762626,0.024516856,0.293641372,0.113186419,11.64,6.220822732,0,6.907825527
000707,12/31/2011,0.360258048,-0.032537213,1.075221524,0.098517256,-4.11,96.26069086,0,5.90278559
000708,9/30/2004,1.092011476,-0.226834626,-0.072461581,0.166778268,-4.19,5.760593371,0,4.03690452
000426,1/31/2009,0.792091,-0.037425461,1.360201137,0.254922237,-7.43,17.80078488,0,5.594678294
000074,3/31/2013,0.446150024,0.004607744,1.447573893,0.111216812,-1.145,164.5203622,0,6.529842194
000709,3/31/2006,0.164476302,0.021753056,0.187954152,0.124271905,6.46,2.44159727,0,6.491104645
000710,9/30/2008,0.307313573,0.012158281,0.736680905,0.128211323,-4.47,8.85924924,0,7.199913785
