gvkey,datadate,lev,roa,btm,retvol,ch_price,std_income,default,ln_mve,ln_cds
000402,3/31/2006,0.238394229,0.014367539,0.305852,0.077743914,9.98,76.03067662,0,9.769974656,3.630985169
000402,6/30/2006,0.234402989,0.018242147,0.353741073,0.081272869,0.96,77.49622412,0,9.677653184,3.688328726
000402,9/30/2006,0.2209019,0.002150292,0.326183675,0.051970045,-4.17,80.48380446,0,9.783289408,3.655018958
000402,12/31/2006,0.212826726,-0.037300374,0.349488281,0.051787836,-9.2,75.86310192,0,9.692590029,3.721631148
000402,6/30/2007,0.205940275,0.010946503,0.357927204,0.057405188,3.35,107.3618331,0,9.739925726,3.540931825
000402,9/30/2007,0.198733764,0.020314573,0.384882638,0.043733863,-5.51,107.8360086,0,9.700542384,3.536491031
000402,12/31/2007,0.203427691,0.00950391,0.333959131,0.076734223,12.86,111.121177,0,9.893519815,3.789984591
000402,3/31/2008,0.235059952,0.015993631,0.349107032,0.078765374,14.52,111.3875305,0,9.898584552,4.03505351
000402,6/30/2008,0.233200753,0.007575424,0.366893428,0.079887836,7.48,113.5674174,0,9.86224672,4.089206937
000402,9/30/2008,0.231499264,0.012701919,0.330941107,0.079584826,18.93,109.6762371,0,9.99262266,4.126363479
000402,3/31/2009,0.148454635,0.022678438,0.458434302,0.067777296,-15.15,104.2124977,0,9.681065241,4.099739103
000402,9/30/2009,0.23619749,0.001361345,0.506177086,0.079394142,-24.16,111.1325614,0,9.61878743,3.663966382
000402,12/31/2009,0.236272459,0.002138713,0.590060216,0.072839913,-17.36,112.130153,0,9.474380921,3.655673548
000402,3/31/2010,0.236186242,-0.01166417,0.54494999,0.080495593,-7.56,98.63385673,0,9.533343376,3.72508375
000402,6/30/2010,0.336801313,0.000259527,0.503927,0.07137422,-4.9,108.4847121,0,9.461090297,3.880996442
000402,9/30/2010,0.328039573,0.007051459,0.384382034,0.12635666,14.06,109.1296157,0,9.809960467,3.94230526
000403,3/31/2003,0.397570816,0.031100838,0.325728431,0.0457022,-1.73,11.33424565,0,8.419554342,4.686399684
000403,6/30/2003,0.383265515,0.029296443,0.353171679,0.060274667,-1.7,13.2354904,0,8.394611031,4.695448733
000403,9/30/2004,0.423749632,0.021107477,0.397644555,0.074675888,-1.38,17.18625961,0,8.51204332,4.037204429
000403,12/31/2004,0.41999516,0.021681631,0.37214594,0.057800718,-1.28,16.32209231,0,8.620368736,3.839280901
000403,3/31/2005,0.433179411,0.025263139,0.339996096,0.065260986,2.97,15.5181346,0,8.772341527,3.664330966
000403,6/30/2005,0.415794956,0.022052628,0.35324704,0.066103556,3.76,17.22727909,0,8.775104485,3.643749474
000403,9/30/2005,0.414446622,0.021852373,0.398506105,0.060907909,3.04,17.12384822,0,8.656103284,3.801529058
000403,3/31/2007,0.970876303,0.014605263,0.026965676,0.044390778,-10.7,30.14690901,0,7.875898517,5.021653265
000403,6/30/2007,0.970382097,0.003357628,0.044074716,0.04052794,-8.35,30.15301973,0,7.920926913,5.201588582
000403,9/30/2007,0.971242537,0.005560325,0.068064133,0.102018158,-13.96,32.64293937,0,7.428159145,6.010446708
000403,12/31/2007,0.978197079,0.005324382,0.055791394,0.102157364,-15.13,34.01012948,0,7.280930419,5.985813277
000403,12/31/2008,0.931982652,0.004689027,0.352956713,0.230713251,-4.19,45.95387483,0,6.080289173,7.025769287
000403,3/31/2009,0.91419316,0.010305017,0.37114605,0.269997726,-2.71,46.78557033,0,6.45560565,6.928803739
000403,6/30/2009,0.894942712,0.006994707,0.254652197,0.354055888,-1.57,46.22064993,0,7.105222131,6.253908643
000403,9/30/2009,0.885359423,0.00541039,0.18176258,0.337994029,3.33,45.84903352,0,7.527146726,6.161293324
000403,12/31/2009,0.881824218,0.006642776,0.196585679,0.268094711,5.48,46.01889765,0,7.499267545,5.744007096
000403,3/31/2010,0.872215808,0.00999863,0.186520024,0.258171827,6.02,45.73002288,0,7.674546245,5.657179303
000403,6/30/2010,0.86571057,0.008476826,0.222386826,0.135864178,2.83,44.01049512,0,7.57416013,5.944472207
000403,9/30/2010,0.85917192,0.007379229,0.240278865,0.142778831,0.17,42.80743819,0,7.559953822,5.978130705
000404,9/30/2002,0.638806755,0.002814365,1.027924863,0.074780865,1.43,162.691275,0,9.185910849,3.988863622
000404,12/31/2002,0.628349828,0.017517162,0.954586083,0.079091652,2.41,166.4770978,0,9.34627308,3.853961382
000404,3/31/2003,0.625476358,0.009949854,1.144853014,0.075639033,-9.92,175.8119229,0,9.190131378,3.746841698
000404,6/30/2003,0.611431865,0.010797656,0.91012006,0.09084337,1.03,173.6305981,0,9.448595833,3.611934703
000404,9/30/2003,0.612579076,0.011364514,0.909946091,0.066956793,13.53,174.063028,0,9.486814493,3.303158262
000404,3/31/2004,0.588367103,0.01494394,0.684841528,0.059026848,32.48,175.9415912,0,9.798620825,3.4065007
000404,6/30/2004,0.592521327,0.010445465,0.721621366,0.064438095,16.3,170.6852535,0,9.723279183,3.49166629
000404,9/30/2004,0.596038367,0.00982532,0.853617293,0.077885384,21.88,165.6669529,0,9.827249779,3.26161552
000404,3/31/2005,0.572494375,0.017274043,0.676409285,0.078814481,13.02,177.628149,0,9.949538163,2.788393321
000404,9/30/2005,0.573982416,0.019194735,0.502623581,0.06578768,38.01,184.8899039,0,10.2362842,2.953445379
000404,12/31/2005,0.575360384,0.017133201,0.548607965,0.072003674,24.46,192.9691976,0,10.1584878,2.966573663
000404,3/31/2006,0.586385017,0.024081207,0.441014995,0.092304752,54.85,181.1849568,0,10.45172719,2.945573899
000404,6/30/2006,0.589330771,0.0236069,0.465412948,0.098683337,-64.01,212.1771479,0,10.40790469,2.802775265
000404,9/30/2006,0.588976785,0.017100245,0.57231024,0.112181897,-88.74,230.8066855,0,10.22954178,2.68243197
000404,12/31/2006,0.58459444,0.008294935,0.411983753,0.122506714,-72.51,225.3490472,0,10.53494064,2.478603779
000404,3/31/2007,0.585585332,0.012963415,0.41238779,0.102185337,-105.52,212.8024735,0,10.60269293,2.290520881
000404,6/30/2007,0.568502639,0.0111062,0.360553773,0.094640281,11.56,204.4121417,0,10.75682829,2.295502817
000405,12/31/2006,0.511446131,0.022454479,0.470781307,0.058956099,9.3,2206.969318,0,12.32196773,1.927560655
000405,12/31/2007,0.532534234,0.031420937,0.471132066,0.055181821,13.41,2136.172376,0,12.48033104,3.296369752
000405,12/31/2008,0.543677253,-0.00995039,0.78104718,0.091631691,-31.26,2392.449181,0,12.00130367,4.576545065
000405,12/31/2009,0.527227985,0.006711593,0.7372265,0.076502869,7.17,3135.57369,0,12.12843438,3.891450822
000405,9/30/2010,0.535029325,0.01114745,0.77209084,0.080612369,3.11,3186.321157,0,12.12746116,4.345053014
000405,12/31/2011,0.504708087,0.018826555,0.741644685,0.0676973,6.31,3250.924275,0,12.33959351,4.521463205
000405,6/30/2012,0.485079461,0.011806311,0.836092377,0.076682934,-3.7,3293.077528,0,12.26086823,4.47431337
000405,9/30/2012,0.4861024,0.019880672,0.84260989,0.06700615,7.89,3266.725357,0,12.29277307,4.185011116
000405,12/31/2012,0.472900853,0.018672032,0.863588695,0.050817637,-4.14,3271.243888,0,12.29348013,3.916170697
000405,3/31/2013,0.492319199,0.022902346,0.870462652,0.05127135,-4.97,3222.578151,0,12.2383642,3.959357088
000405,6/30/2013,0.484176922,0.00502738,0.880625804,0.030679861,-3.63,3180.461815,0,12.2102758,3.779127372
000405,9/30/2013,0.491259486,0.013189026,0.868349649,0.037892509,-3.73,2994.72018,0,12.2371228,3.74085838
000405,12/31/2013,0.493309315,0.004981651,0.799723422,0.041595088,2.32,2902.813678,0,12.32446254,3.428606375
000406,3/31/2007,0.47939263,0.035308927,0.187453329,0.065355755,6.87,45.87251853,0,9.624194361,2.79932753
000406,9/30/2007,0.5246385,0.053302783,0.211744028,0.070774186,-16.54,40.5487414,0,9.320065698,2.841859409
000406,6/30/2008,0.626631895,0.032841261,0.296863986,0.081877289,-23.35,36.18106098,0,9.051576501,4.184300237
000407,10/31/2003,0.610120001,0.024656023,0.546659847,0.110766516,16.36,16.31859149,0,7.901444912,4.978954505
000407,7/31/2007,0.515659079,0.003565901,1.044515453,0.088344061,-3.64,73.06925772,0,8.142207856,5.117256139
000407,10/31/2007,0.510375308,-0.011334822,0.980589868,0.097416353,-6,74.57419306,0,8.187870256,5.612003379
000407,1/31/2008,0.512664624,-0.013667883,0.925106712,0.104380164,-10.55,86.42912436,0,8.213305051,5.687895025
000407,4/30/2008,0.520794803,-0.013471248,0.925673724,0.102814926,-7.14,97.10219967,0,8.186891398,5.654269078
000407,7/31/2008,0.515840259,-0.004285381,1.034958857,0.097826167,-1.84,106.1811798,0,8.067836241,5.677672093
000407,10/31/2008,0.508466129,-0.011966443,0.873216734,0.113938817,0.21,109.6801932,0,8.218175454,5.68417515
000407,1/31/2009,0.499446815,-0.01406015,1.153645186,0.124288045,-6.26,116.0277698,0,7.916110208,5.353699552
000407,4/30/2009,0.524619217,-0.012809457,0.944124178,0.132399079,-2.38,122.0463583,0,8.090543427,5.125655196
000407,10/31/2009,0.553375275,-0.019777284,0.880885527,0.134964391,-5.8,174.686323,0,7.95613932,5.017497705
000407,1/31/2010,0.54965127,-0.007383119,0.813047065,0.117304951,1.45,174.3778712,0,8.024024735,5.097342251
000407,4/30/2010,0.553987319,-0.007359734,0.654876139,0.108769491,2.31,173.7056552,0,8.225145556,5.142391693
000407,7/31/2010,0.536484514,0.005057861,0.867753093,0.117915845,-2.2,170.2320039,0,7.965391145,5.341988183
000408,6/30/2007,1.502761925,0.012650368,-0.475758687,0.068450405,14.74,81.19634085,0,9.272818283,6.195912385
000408,9/30/2007,1.523206242,-0.008045259,-0.499278987,0.074162243,12.23,91.51785279,0,9.23776634,6.080356511
000408,12/31/2007,1.557689958,0.000938234,-0.707213633,0.078352278,-3.98,91.52164876,0,8.883181025,6.307223591
000408,12/31/2008,1.570644816,-0.034439501,-1.071655757,0.197317594,-7.66,83.14383289,0,8.517933493,6.67025796
000408,3/31/2009,1.560047794,0.001789334,-1.372117192,0.190556114,-8.49,98.93271162,0,8.270538363,6.282936686
000409,11/30/2003,0.602894714,0.032752743,0.592614795,0.094638084,24.19,27.54761495,0,7.89649145,5.415306114
000409,2/29/2004,0.615394487,0.016032611,0.591539568,0.097693974,25.45,32.61245606,0,7.952612737,5.307207909
000409,5/31/2004,0.627709673,0.020858021,0.669957012,0.085600849,3.38,30.77286372,0,7.848777741,5.209690872
000409,8/31/2004,0.638899626,0.021923169,0.681777858,0.085940813,11.55,30.49025243,0,7.892455701,5.201797908
000409,11/30/2004,0.625987413,0.031997157,0.594979724,0.100924522,19.01,31.38616475,0,8.147590411,4.901471524
000409,2/28/2005,0.629129299,0.019609024,0.432743131,0.11017317,52.45,40.22047423,0,8.528483456,4.610139216
000409,5/31/2005,0.619202192,0.026476011,0.428344272,0.102633704,1.66,41.16718702,0,8.616899454,4.938228547
000409,8/31/2005,0.621327126,0.030768423,0.420385566,0.107029469,5.43,43.82902689,0,8.731371232,4.881751154
000409,11/30/2005,0.613185369,0.03928955,0.499144561,0.105556369,-18.12,51.5842132,0,8.650519942,5.091924959
000409,2/28/2006,0.643818882,0.018558095,0.537264505,0.096875641,-57.77,68.66227572,0,8.594750586,5.000140073
000409,11/30/2006,0.654876208,-0.008868192,0.734058345,0.088317079,-18.08,63.75141523,0,8.289446314,5.236566756
000409,2/28/2007,0.636532246,0.001236661,0.76878359,0.08412245,-17.5,78.58371457,0,8.246293055,5.247609594
000409,5/31/2007,0.677443354,-0.020216243,0.784339831,0.082096656,-5.31,80.52505052,0,8.172633732,5.567922213
000409,11/30/2007,0.67565698,-0.135411665,1.145754193,0.11193192,-30.8,166.643559,0,7.387249096,5.971825155
000409,5/31/2008,0.73674305,-0.052867089,0.801612044,0.143841445,-25.38,260.8715328,0,7.371384038,5.931239214
000409,8/31/2008,0.741026897,-0.033062316,0.702388705,0.15531137,-9.54,267.2896867,0,7.386571959,6.188787569
000409,11/30/2008,0.794623297,-0.075979527,0.919082895,0.158147726,-9.26,268.1081744,0,6.80653331,6.607253781
000409,2/28/2009,0.788989398,-0.015962525,1.131319285,0.150219619,-15.03,273.3761618,0,6.519963769,6.328619353
000409,5/31/2009,0.800840201,-0.022852893,0.596773686,0.248743701,-5.51,272.2010789,0,7.042854192,5.731813594
000409,2/28/2010,0.802884712,-0.016650342,0.51776298,0.202955732,7.38,263.7693553,0,7.131532549,5.852832993
000409,5/31/2010,0.807890234,-0.009589859,0.552663168,0.125233997,-0.52,260.1234935,0,7.014923096,6.03252853
000409,8/31/2010,0.806875722,-0.000439799,0.77325577,0.119656866,-7.9,253.8644776,0,6.676244167,6.327175448
000409,11/30/2010,0.796807395,0.005608813,0.726496129,0.122482208,-2.25,244.435984,0,6.768218461,6.012512013
000409,2/28/2011,0.822629656,-0.039474764,0.504545092,0.136355698,-3.03,227.6619666,0,6.927478246,5.969051442
000409,5/31/2011,0.844965717,-0.023949533,0.468953008,0.11854283,-2.2,218.7845348,0,6.851842278,6.242869039
000409,8/31/2011,0.84129462,-0.003545058,0.849816057,0.129777546,-3.72,207.1309729,0,6.231084553,6.655978775
000409,11/30/2011,0.823821055,0.005536624,0.781417923,0.140641139,-3.95,200.0120807,0,6.339440363,6.774612449
000409,2/29/2012,0.836302556,-0.019035998,0.447355466,0.182156139,-1.83,202.6220822,0,6.780417603,6.450208175
000409,5/31/2012,0.84564318,-0.01008185,0.660941078,0.196678616,-5.03,200.8415881,0,6.326325218,6.641633594
000409,8/31/2012,0.853913999,0.001279092,0.437386203,0.200832898,4.45,202.2897297,0,6.747017351,6.347234624
000409,11/30/2012,0.85290772,0.003015188,0.339799178,0.209082103,7.01,186.9972067,0,7.011130954,6.006055392
000409,2/28/2013,0.836885829,-0.004294919,0.302990715,0.182783842,7.27,104.1229264,0,7.353433877,5.902337102
000409,5/31/2013,0.838325399,-0.001020905,0.253798208,0.142651661,14.91,93.57689812,0,7.525683144,5.764843728
000409,8/31/2013,0.832029441,0.009200493,0.371101392,0.137355575,4.99,81.51576343,0,7.201892085,5.933747819
000409,11/30/2013,0.832139239,0.008803761,0.365168799,0.107610828,3.17,79.35260943,0,7.291690166,5.831650124
000410,6/30/2002,0.87326274,0.00893448,0.305872569,0.093327612,5.73,75.06726808,0,9.199914014,3.832036911
000410,9/30/2002,0.86861024,0.00754657,0.343364087,0.102418703,5.9,84.04715155,0,9.161814945,3.877768064
000410,12/31/2002,0.862687179,0.0032,0.33887949,0.097289305,2.78,89.35963707,0,9.186814189,3.580293665
000410,3/31/2003,0.860087949,0.001129624,0.406379247,0.089374971,-0.09,88.57491625,0,9.041075491,3.36710449
000410,6/30/2003,0.848974763,0.010252366,0.461972642,0.083304751,-3.93,85.75698529,0,9.013162147,3.449640355
000410,12/31/2003,0.830155642,0.005019455,0.437930281,0.057232522,0.15,106.4831467,0,9.207069025,3.426714169
000410,3/31/2004,0.824938647,0.004051264,0.403567816,0.043975966,5.48,104.8001105,0,9.317909189,3.508083066
000410,6/30/2004,0.814325854,0.007813402,0.355403834,0.042839636,10.84,100.1454074,0,9.515859313,3.369181628
000410,9/30/2004,0.802880882,0.008036962,0.572596185,0.105774688,-0.16,103.0972969,0,9.090050364,3.407849393
000410,12/31/2004,0.795932306,0.003111482,0.549211329,0.107496342,-1.02,106.4055178,0,9.189343814,3.168230901
000410,3/31/2005,0.79551055,0.001771138,0.550254936,0.10766736,-3.65,103.1581693,0,9.174909009,3.156545105
000410,6/30/2005,0.790626082,0.012814099,0.525188742,0.101812773,-6.98,99.19851177,0,9.245715719,3.223085555
000410,9/30/2005,0.778511822,0.00741771,0.620933047,0.063929384,0.6,111.7277707,0,9.130526251,3.292771688
000410,12/31/2005,0.777457901,-0.0022479,0.621293124,0.056370476,-1.68,113.0525146,0,9.114123406,3.357063718
000410,3/31/2006,0.778531073,0.000623417,0.589279622,0.054499537,-0.18,117.5179606,0,9.174264957,3.127324624
000410,6/30/2006,0.769501159,0.012676688,0.636813899,0.051700304,-1.64,109.1091197,0,9.177759014,2.843997773
000410,9/30/2006,0.755119976,0.008138469,0.643887983,0.036483206,1.33,119.5938302,0,9.205689038,2.653240069
000410,12/31/2006,0.805123789,-0.073670614,0.462059759,0.037414765,1.25,117.4816447,0,9.189654875,2.944442711
000410,3/31/2007,0.804827675,0.000645411,0.465753596,0.035937513,-0.09,430.3725773,0,9.183899395,2.848658689
000410,6/30/2007,0.795748538,0.011123012,0.427582172,0.042830871,3.63,430.3453815,0,9.358366506,2.767970742
000410,9/30/2007,0.776728387,0.011101446,0.458791732,0.040829425,3.39,431.5624734,0,9.371459579,3.04813342
000410,12/31/2007,0.762538468,0.006570739,0.448822603,0.039676959,5.61,433.1505269,0,9.447417328,3.504647043
000410,3/31/2008,0.767403968,0.000325879,0.48391945,0.056923054,3.95,433.6586215,0,9.375811115,3.968697078
000410,6/30/2008,0.872304057,-0.159167463,0.300967159,0.070984006,-6.7,433.7780296,0,9.040673486,3.730435985
000410,12/31/2008,1.00057733,-0.093014305,-0.005282701,0.161944111,-14,838.8718787,0,8.677304916,4.953871045
000410,6/30/2009,0.969841366,0.011882502,0.058712383,0.185046809,-0.65,888.0833531,0,9.002621109,4.11634806
000410,12/31/2009,0.94627193,0.005543372,0.082468062,0.106750953,9.17,887.78375,0,9.251113111,3.71136493
000410,6/30/2010,0.923535558,0.012231852,0.094482379,0.098757936,9.21,889.1042151,0,9.47248404,3.805939735
000016,3/31/2004,0.608297859,0.015339974,0.562810994,0.099781783,14.45,8.785958546,0,7.308443047,6.009013225
000016,6/30/2004,0.601207743,0.004597913,0.4412276,0.098923333,19.27,10.02839301,0,7.56326842,5.668623019
000016,9/30/2004,0.588526035,0.033521981,0.51208862,0.08630372,14.58,9.932387042,0,7.496839147,5.509327649
000016,12/31/2004,0.573773728,0.021277408,0.475245557,0.109223575,14.35,17.35253244,0,7.621654675,5.217775709
000016,6/30/2005,0.537230372,0.035521568,0.488928234,0.098272976,5.19,20.83655999,0,7.728220461,5.313012544
000016,3/31/2006,0.519649416,-0.01335611,0.795521073,0.103224994,-14.05,27.85367994,0,7.273972514,5.806160127
000016,6/30/2006,0.517520555,-0.008765737,0.65507638,0.125069314,-8.33,29.72691998,0,7.44841819,5.387778601
000016,9/30/2006,0.538794034,-0.003083398,0.61381308,0.121007644,-9.05,31.40336678,0,7.506760227,5.733169119
000016,12/31/2006,0.71608412,-0.002417355,0.566858416,0.124980261,-3.73,32.06899016,0,7.580058261,5.833925438
000016,3/31/2007,0.741770009,-0.009401743,0.483861058,0.09043775,11.52,32.78594094,0,7.700292324,5.489186313
000016,9/30/2007,0.689415023,0.009825565,0.507127896,0.109663257,7.38,36.35491318,0,7.745647565,5.467390559
000411,6/30/2003,0.615072391,0.021956285,0.254105833,0.093566268,29.89,15.01797595,0,7.855837426,4.553876892
000411,9/30/2003,0.60383541,0.011395143,0.212804158,0.078059409,46.6,15.99336396,0,8.080545171,4.551004794
000411,12/31/2003,0.582962821,0.02248391,0.157772681,0.098130818,14.48,15.98810959,0,8.491993924,3.979681654
000411,3/31/2005,0.499554163,0.029636598,0.180012039,0.105174192,8.86,18.47550384,0,8.692512765,3.711997263
000411,6/30/2005,0.514929341,0.032111788,0.195613266,0.102624862,-9.64,20.37221746,0,8.598533828,3.817399574
000411,9/30/2005,0.526155427,0.024630162,0.15400381,0.107791618,-5.48,22.5193641,0,8.81605826,3.819810273
000411,12/31/2005,0.530669378,0.031793447,0.166360517,0.10028188,-29.15,22.5342264,0,8.766874185,3.901272129
000411,3/31/2006,0.488704888,0.026995439,0.162795768,0.080416188,22.67,24.22217753,0,8.913421214,3.931999203
000411,6/30/2006,0.477258085,0.02750587,0.217760769,0.097741629,4.01,21.71002566,0,8.637633857,3.955647745
000411,9/30/2006,0.457343076,0.025320057,0.22257015,0.076084199,-18.83,22.01056465,0,8.601541266,3.96589821
000411,12/31/2006,0.443076895,0.034153821,0.202925553,0.103287227,2.06,20.62008529,0,8.784195531,3.95675288
000411,3/31/2007,0.430885932,0.029613169,0.217893197,0.099018531,-15.05,20.93607386,0,8.741842782,3.906349053
000411,6/30/2007,0.404146013,0.041820853,0.196070555,0.106692454,31.43,20.20384136,0,8.93852052,3.912070454
000411,9/30/2007,0.398817313,0.013932651,0.279179061,0.130585849,3.08,22.93725711,0,8.638616973,3.910051366
000411,12/31/2007,0.532782614,0.016180467,0.277601045,0.116067471,-26.2,20.9652212,0,8.403376705,3.934457194
000411,3/31/2008,0.528189582,-0.001216584,0.511917189,0.155908233,-52.54,20.19388543,0,7.838784598,3.957142661
000411,6/30/2008,0.526029166,0.011222795,0.553184475,0.127569212,-75.41,23.53666284,0,7.792373705,3.950660798
000411,9/30/2008,0.524710676,0.007897558,0.633430413,0.122386158,-52.45,23.77632061,0,7.59797376,3.962255131
000411,3/31/2009,0.637430133,-0.028114945,1.0405424,0.199244243,-30.01,86.70352353,0,6.676650458,3.967142305
000412,12/31/2006,0.587794614,0.037433869,0.494646018,0.05645157,20.79,126.6559214,0,9.285742407,3.594917549
000413,1/31/2005,0.319774545,0.007193485,0.403611009,0.101719503,4.8,42.04710107,0,8.399522921,4.848650981
000414,3/31/2004,0.807640422,0.010056414,0.17831249,0.054675179,27.08,13.4971186,0,8.165802001,5.221594549
000414,6/30/2004,0.796115341,0.013038787,0.183115497,0.05637987,22.85,14.11563057,0,8.220025068,4.904655808
000414,9/30/2004,0.539794946,0.004374311,0.538197364,0.058101373,18.64,15.49751763,0,8.827939987,4.734135456
000414,12/31/2004,0.52164347,0.006254481,0.522769226,0.064094681,21.01,16.00642223,0,8.909624949,4.74129657
000414,3/31/2005,0.51466317,0.00931384,0.580051511,0.044767842,1.88,17.49080962,0,8.828713426,4.799546945
000414,6/30/2005,0.486552351,0.010808627,0.514538623,0.045167741,7.15,21.46058505,0,8.974973431,5.017415251
000415,6/30/2003,0.558091214,0.033556117,0.345273134,0.05114816,-0.21,637.1760427,0,10.49185066,3.420617983
000415,12/31/2003,0.540693043,0.029374668,0.237883716,0.069324833,6.76,664.2538745,0,10.94782469,2.996842043
000415,6/30/2004,0.505275987,0.064498541,0.276386325,0.084440509,5.93,257.0958445,0,10.90694767,3.226581307
000415,6/30/2007,0.48566222,0.124604594,0.175441344,0.073574545,16.68,2198.506737,0,12.03824111,2.97570618
000415,6/30/2008,0.485524911,0.123509336,0.161725225,0.120384487,25.44,2446.069021,0,12.37597512,4.388893123
000415,6/30/2010,0.44481835,0.074134516,0.281356205,0.092118272,7.26,2072.330304,0,12.05796819,4.528163116
000415,6/30/2013,0.47841922,0.049164066,0.46050652,0.056324408,-7.64,3463.555848,0,11.94111979,4.35996303
000415,12/31/2013,0.455160083,0.053683409,0.421817003,0.059929451,-10.22,3374.267922,0,12.10900067,4.155977123
000416,7/31/2003,0.522833601,-0.005588058,1.419332925,0.129024172,0.67,51.19940224,0,7.346529159,6.015398732
000416,10/31/2003,0.55418019,0.002496393,1.162224771,0.146120096,3.05,52.01053896,0,7.54863095,5.657914957
000416,1/31/2004,0.501131396,0.017576005,0.963077644,0.105295089,8.14,43.46555382,0,7.787877754,5.195213104
000416,4/30/2004,0.58561554,0.004053096,1.003112691,0.090743849,5.45,41.89476005,0,7.628253,5.332491045
000416,7/31/2004,0.551707542,-0.005582464,1.098816858,0.098194989,1.74,41.77975493,0,7.523649937,5.450555615
000416,10/31/2004,0.591208495,-0.006363069,1.143418046,0.074605638,-1.68,42.98739987,0,7.442785943,5.508554379
000416,1/31/2005,0.556891583,0.020543873,1.045430281,0.069952409,-2.77,44.24430813,0,7.597815926,5.337503284
000416,4/30/2005,0.555353705,-0.002339623,0.877346508,0.089376367,2.64,41.48786023,0,7.790657916,5.731237397
000416,7/31/2005,0.477722678,-0.019327893,0.709419297,0.082492915,8.17,41.55573688,0,8.010038528,6.005588434
000416,10/31/2005,0.485697839,-0.003202791,0.862429177,0.09337616,5.93,46.12893568,0,7.833029379,5.984649818
000416,1/31/2006,0.480777516,-0.007760357,0.761305288,0.099938848,5.08,46.24251691,0,7.873314746,5.861485095
000416,4/30/2006,0.571981004,0.003132523,0.577911705,0.083642844,3.1,45.52348023,0,7.921827128,5.65800698
000416,7/31/2006,0.489330172,-0.017312223,0.708116344,0.070750928,-5.08,45.47179826,0,7.701558922,5.756935047
000416,10/31/2006,0.669056896,0.0040463,0.383499976,0.089262957,1.19,44.8283387,0,7.886526416,5.65560462
000416,1/31/2007,0.569179064,0.008495843,0.415928134,0.075226028,-0.55,44.39993592,0,7.876792073,5.34710944
000416,4/30/2007,0.524655612,0.004578014,0.384576245,0.074474414,0.8,43.07955719,0,7.999640874,5.369315357
000416,7/31/2007,0.516093048,-0.010537148,0.426069171,0.091980081,2.37,42.9426384,0,7.883942081,5.800006079
000416,10/31/2007,0.537471319,0.008857033,0.376065533,0.097968348,1.82,43.07496399,0,8.005718891,6.00477684
000416,1/31/2008,0.504177942,0.016647659,0.45936443,0.105700496,-0.71,43.27386087,0,7.847450458,6.373403828
000416,4/30/2008,0.502395998,0.00797727,0.633847192,0.122075297,-7.93,41.47529978,0,7.532067265,6.318660225
000416,7/31/2008,0.497008367,-0.013673382,0.78635191,0.129253915,-8.32,41.55617757,0,7.276423718,6.293902935
000416,10/31/2008,0.545715878,-0.012742109,1.288043363,0.136697168,-15.16,41.75680809,0,6.747973776,6.904992659
000416,1/31/2009,0.553987791,-0.038751358,2.695241891,0.172166454,-15.53,42.33103344,0,5.881282426,7.51071989
000416,4/30/2009,0.546119447,-0.002241709,1.313736932,0.58198237,-7.8,41.75676915,0,6.623070125,7.497372168
000416,10/31/2009,0.511112111,0.002907014,1.189799691,0.573850429,-0.39,42.34217403,0,6.796995815,6.825268313
000416,1/31/2010,0.498239688,-0.002165565,1.041387032,0.537461831,3.92,42.2378004,0,6.93636396,6.546937483
000416,4/30/2010,0.503532305,0.008552472,0.6949832,0.149373801,4.54,34.24240472,0,7.358224345,6.403028157
000416,7/31/2010,0.505302584,-0.01501634,0.803768861,0.130366757,3.09,35.01403691,0,7.186272699,6.552232732
000417,12/31/2004,0.431417545,0.019999405,0.45329088,0.075542508,-4.17,39.78142164,0,8.229587124,5.246167808
000417,3/31/2005,0.413998724,0.000343496,0.422486712,0.076069607,0.21,40.35283493,0,8.326238343,5.065860824
000417,6/30/2005,0.421672075,0.000157644,0.466696765,0.061512109,-0.97,39.99746977,0,8.241895107,4.986191205
000417,9/30/2005,0.400587822,0.006829562,0.40719989,0.07008888,3.12,40.08456835,0,8.430484593,4.822647998
000417,12/31/2006,0.506424962,0.014048069,0.345126633,0.039641024,0.99,29.26861932,0,8.501810263,4.903755206
000417,3/31/2007,0.476456137,0.012443833,0.318824492,0.04424901,2.57,29.74735534,0,8.676222487,4.893505795
000417,6/30/2007,0.454725245,0.015833266,0.336760619,0.039021829,4.84,30.4282462,0,8.715148049,5.006652261
000417,9/30/2007,0.477746889,0.019450829,0.327387797,0.034374616,5.23,28.02448466,0,8.693653987,5.061044906
000417,12/31/2007,0.462674916,0.030870155,0.445180647,0.069247646,-0.9,29.60574314,0,8.449430034,5.047027026
000017,6/30/2005,1.057416268,-0.02534592,-0.313920231,0.141825283,-1.48,798.2065077,0,7.254440931,7.876369804
000017,9/30/2005,1.083377309,-0.027308707,-0.388881456,0.145455811,-0.27,799.3088857,0,7.393370117,7.721756081
000017,12/31/2005,1.057508759,-0.027304579,-0.202812605,0.153256543,-0.52,800.7355829,0,7.760890708,7.61833428
000017,3/31/2006,1.065910188,-0.020038629,-0.124879191,0.202601636,3.12,801.3535326,0,8.383027454,7.332287422
000017,6/30/2006,1.003384268,-0.022972003,-0.007431147,0.204511955,2.41,802.7140738,0,8.39858264,6.794326593
